Guassian index number,Protein_number,Replicate,Protein name,Height,Center,Width,SSE,adjrsquare,Complex size,expt_name
1077,637,13,P19367,103826819.8222,33.1165,1.6666,1.53582173868697E+015,0.9143,0,wan_et_al_15_hs
1078,637,13,P19367,23749457.6673,105.3515,1.9489,1.53582173868697E+015,0.9143,0,wan_et_al_15_hs
1079,638,13,P19387,3768830.5472,67.7404,3.6364,14430739438065.9,0.799,0,wan_et_al_15_hs
1080,639,13,P19388,2177927.4886,38.0001,1.4003,56541898046161,0.6814,0,wan_et_al_15_hs
1081,639,13,P19388,4766490.1799,67.3197,5.2501,56541898046161,0.6814,0,wan_et_al_15_hs
1082,641,13,P19525,59325870.0516,44.9136,1.431,343014645483063,0.953,0,wan_et_al_15_hs
1083,642,13,P19623,9022555.7636,43.5954,1.3997,30553945008601.2,0.9566,0,wan_et_al_15_hs
1084,642,13,P19623,26861802.8897,48.0753,1.6022,30553945008601.2,0.9566,0,wan_et_al_15_hs
1085,643,13,P19784,39866352.63,76.1164,3.6306,903719999432968,0.8708,0,wan_et_al_15_hs
1086,645,13,P20042,1158642587.281,55.8302,1.5327,4.81699560951678E+016,0.9824,0,wan_et_al_15_hs
1087,646,13,P20073,33676475.9901,6.516,1.4266,414294196187217,0.8366,0,wan_et_al_15_hs
1088,647,13,P20248,11325980.5996,47.8753,1.5384,7224503211110.83,0.964,0,wan_et_al_15_hs
1089,648,13,P20290,631054526.9738,65.448,0.3137,3.75702145587676E+015,0.986,0,wan_et_al_15_hs
1090,648,13,P20290,241166516.4153,64.1329,3.1233,3.75702145587676E+015,0.986,0,wan_et_al_15_hs
1091,649,13,P20339,24929090.8507,26.8628,1.7038,108735037383861,0.929,0,wan_et_al_15_hs
1092,650,13,P20340,1637364.0959,27,1.3912,139034410534895,0.0319,0,wan_et_al_15_hs
1093,651,13,P20585,10545299.2164,44.5,1.1823,23410633288374.2,0.8871,0,wan_et_al_15_hs
1094,652,13,P20591,7752672.7364,40.1003,1.4929,13497945110690.8,0.8839,0,wan_et_al_15_hs
1095,652,13,P20591,1337449.4928,49.9832,7.8763,13497945110690.8,0.8839,0,wan_et_al_15_hs
1096,653,13,P20592,7944816.1869,40.0412,1.4836,11947594271678,0.8632,0,wan_et_al_15_hs
1097,653,13,P20592,1561569.4106,56.9453,-13.0133,11947594271678,0.8632,0,wan_et_al_15_hs
1098,654,13,P20618,343486810.0014,56.5505,1.7094,2.23997289548213E+015,0.9923,0,wan_et_al_15_hs
1099,654,13,P20618,9220732701.0701,58.4679,0.2198,2.23997289548213E+015,0.9923,0,wan_et_al_15_hs
1100,655,13,P20671,1009454447.8717,84.8118,1.4762,7.13750324274584E+016,0.9689,0,wan_et_al_15_hs
1101,656,13,P20674,15553213.0191,40.48,1.2706,71926868471977.6,0.8931,0,wan_et_al_15_hs
1102,656,13,P20674,8866362.5337,84.9998,1.3967,71926868471977.6,0.8931,0,wan_et_al_15_hs
1103,657,13,P20700,39908880.9253,54.7561,1.5738,53712225900194.1,0.9774,0,wan_et_al_15_hs
1104,658,13,P20810,2627865.4128,45.7831,3.0108,2608827523340.51,0.8797,0,wan_et_al_15_hs
1105,659,13,P20930,1244516.7577,67.6789,3.144,9132231513036.21,0.8946,0,wan_et_al_15_hs
1106,659,13,P20930,6910720.0404,107,1.4016,9132231513036.21,0.8946,0,wan_et_al_15_hs
1107,659,13,P20930,2212947.3475,54.4034,4.3093,9132231513036.21,0.8946,0,wan_et_al_15_hs
1108,659,13,P20930,1570711.6214,46.5214,1.8663,9132231513036.21,0.8946,0,wan_et_al_15_hs
1109,660,13,P20933,1020409.9807,38.2389,1.3498,1996793524496.86,0.5442,0,wan_et_al_15_hs
1110,661,13,P20936,24628825.0049,39.8793,1.3811,185365820323486,0.92,0,wan_et_al_15_hs
1111,662,13,P20962,20432325414.1247,65.5796,2.0161,3.34544667504659E+015,0.958,0,wan_et_al_15_hs
1112,662,13,P20962,117466289.7446,69.4346,0.8269,3.34544667504659E+015,0.958,0,wan_et_al_15_hs
1113,663,13,P21127,107546035.7836,84.2645,1.7636,224140246709762,0.968,0,wan_et_al_15_hs
1114,664,13,P21266,21817553.7034,31.892,8.1089,2.03040597268402E+015,0.9283,0,wan_et_al_15_hs
1115,664,13,P21266,29443212.2005,98.6561,0.6476,2.03040597268402E+015,0.9283,0,wan_et_al_15_hs
1116,664,13,P21266,108196307.3071,103.8448,2.8948,2.03040597268402E+015,0.9283,0,wan_et_al_15_hs
1117,665,13,P21281,56032346.1829,44.2399,1.9165,389826397354282,0.925,0,wan_et_al_15_hs
1118,665,13,P21281,12041226.8509,48.4911,1.0769,389826397354282,0.925,0,wan_et_al_15_hs
1119,666,13,P21283,17399721.1329,20.7072,2.3264,52665720959927.6,0.9805,0,wan_et_al_15_hs
1120,666,13,P21283,14704934.1397,26.0809,-5.1009,52665720959927.6,0.9805,0,wan_et_al_15_hs
1121,667,13,P21291,252436908.9367,17.4435,1.7427,4906990596323134,0.9661,0,wan_et_al_15_hs
1122,668,13,P21333,1212510009.2662,78.4939,-1.9905,3.3255724991417E+019,0.723,0,wan_et_al_15_hs
1123,668,13,P21333,1629708294.1141,68.2536,31.7965,3.3255724991417E+019,0.723,0,wan_et_al_15_hs
1124,668,13,P21333,3444781374.3701,100.5562,-3.3989,3.3255724991417E+019,0.723,0,wan_et_al_15_hs
1125,669,13,P21399,57979168.0854,13.0831,1.41,636721580879279,0.9779,0,wan_et_al_15_hs
1126,669,13,P21399,112807918.4782,29.2443,1.647,636721580879279,0.9779,0,wan_et_al_15_hs
1127,670,13,P21741,3898853.2594,83.5001,1.505,6855064591854.9,0.8239,0,wan_et_al_15_hs
1128,671,13,P21796,16015523.6702,71.5686,-8.0372,1.73935116493946E+015,0.8914,0,wan_et_al_15_hs
1129,671,13,P21796,50194950.7686,87.36,5.5804,1.73935116493946E+015,0.8914,0,wan_et_al_15_hs
1130,671,13,P21796,51034940.9148,98.6649,1.7944,1.73935116493946E+015,0.8914,0,wan_et_al_15_hs
1131,672,13,P21953,780905.6654,55.2964,2.3686,68193548874.9312,0.9525,0,wan_et_al_15_hs
1132,674,13,P21980,31275713.6182,52.5343,1.5559,56295590308377.2,0.9704,0,wan_et_al_15_hs
1133,675,13,P22033,63340447.4449,38.7935,1.9375,333304885699802,0.9627,0,wan_et_al_15_hs
1134,676,13,P22059,22794539.1289,54.5919,2.6564,12950397805862,0.9827,0,wan_et_al_15_hs
1135,676,13,P22059,4662608.3097,63.8391,6.4189,12950397805862,0.9827,0,wan_et_al_15_hs
1136,677,13,P22061,17236908.6013,14.2882,2.3239,228383541493217,0.9,0,wan_et_al_15_hs
1137,677,13,P22061,7665510.0266,14.3955,9.0351,228383541493217,0.9,0,wan_et_al_15_hs
1138,678,13,P22087,18162658.9987,53.2774,1.548,86334978227677.1,0.8851,0,wan_et_al_15_hs
1139,678,13,P22087,3317288.7398,65.5926,6.3811,86334978227677.1,0.8851,0,wan_et_al_15_hs
1140,679,13,P22090,1055775380.4765,65.2937,1.7401,1.00318274692635E+016,0.9957,0,wan_et_al_15_hs
1141,680,13,P22102,369093620.34,38.5434,1.4356,1.09242872193E+016,0.9559,0,wan_et_al_15_hs
1142,681,13,P22234,838579724.9112,30.4968,2.242,1.27598757093922E+016,0.9936,0,wan_et_al_15_hs
1143,681,13,P22234,185613970.963,22.4803,3.6468,1.27598757093922E+016,0.9936,0,wan_et_al_15_hs
1144,682,13,P22307,138936680.7324,23.1699,2.2937,495727275769815,0.9941,0,wan_et_al_15_hs
1145,682,13,P22307,68352484.3878,28.1764,4.1679,495727275769815,0.9941,0,wan_et_al_15_hs
1146,683,13,P22314,189600039.1053,43.3415,10.802,1.1013500901174E+017,0.5494,0,wan_et_al_15_hs
1147,684,13,P22392,15661624.1993,7.3973,1.2731,91488709359300,0.8359,0,wan_et_al_15_hs
1148,685,13,P22570,18048855.8607,43.0028,1.3913,96002378600703,0.9296,0,wan_et_al_15_hs
1149,686,13,P22612,285171.6509,21.3045,5.2858,371239638583.772,0.9059,0,wan_et_al_15_hs
1150,686,13,P22612,1343650.3001,28.9117,1.6723,371239638583.772,0.9059,0,wan_et_al_15_hs
1151,687,13,P22626,408103947.689,20.0934,3.1592,6.24864437498771E+016,0.9704,0,wan_et_al_15_hs
1152,687,13,P22626,189015862.9296,33.718,2.587,6.24864437498771E+016,0.9704,0,wan_et_al_15_hs
1153,687,13,P22626,325445041.5808,31.9327,8.3766,6.24864437498771E+016,0.9704,0,wan_et_al_15_hs
1154,688,13,P22694,4558126.2243,29.654,1.8099,6126418701535.56,0.7201,0,wan_et_al_15_hs
1155,688,13,P22694,862294.8166,53.0072,1.6397,6126418701535.56,0.7201,0,wan_et_al_15_hs
1156,688,13,P22694,19598879.9415,28.7623,-8.3805,6126418701535.56,0.7201,0,wan_et_al_15_hs
1157,689,13,P22695,1209043.5179,68.795,2.8639,30432748055147.5,0.0899,0,wan_et_al_15_hs
1158,690,13,P23193,202314925.064,49.9724,1.1929,1.3858553903164E+016,0.8793,0,wan_et_al_15_hs
1159,691,13,P23229,1483318.4198,73.924,1.3902,18622708124532.4,0.2241,0,wan_et_al_15_hs
1160,692,13,P23246,2776689338137.71,39.4623,2.0198,4.43204343529076E+015,0.9782,0,wan_et_al_15_hs
1161,693,13,P23258,189507204.4472,65.7287,1.5193,1.7169674942622E+015,0.9743,0,wan_et_al_15_hs
1162,694,13,P23284,173251431041.523,52.2431,1.9336,3.47325379069706E+016,0.9353,0,wan_et_al_15_hs
1163,695,13,P23368,135785636.5643,35.6074,1.3332,1.60093101929424E+015,0.9531,0,wan_et_al_15_hs
1164,696,13,P23378,15123571.3008,35.6395,1.6876,40002264212217.2,0.9168,0,wan_et_al_15_hs
1165,697,13,P23381,220757052.7169,39.0561,1.4008,7504503088140563,0.9295,0,wan_et_al_15_hs
1166,698,13,P23396,870847654.9348,55.8495,1.7487,2.86152508381069E+016,0.9824,0,wan_et_al_15_hs
1167,699,13,P23434,66484441.1383,54.8583,1.8262,220004147986582,0.9782,0,wan_et_al_15_hs
1168,700,13,P23526,892233875.8451,20.3957,-3.3067,3.39068738454102E+016,0.986,0,wan_et_al_15_hs
1169,700,13,P23526,400764998.4409,27.7112,2.38,3.39068738454102E+016,0.986,0,wan_et_al_15_hs
1170,701,13,P23528,1145154337.6176,11.2053,1.7223,1.13382539729938E+017,0.9721,0,wan_et_al_15_hs
1171,701,13,P23528,311703995.4172,9.0418,2.4101,1.13382539729938E+017,0.9721,0,wan_et_al_15_hs
1172,702,13,P23588,614435426.1391,49.2215,2.0251,1.00056198193304E+016,0.9848,0,wan_et_al_15_hs
1173,703,13,P23634,4263256.5055,54.5659,2.1188,82455037204385.6,0.8597,0,wan_et_al_15_hs
1174,703,13,P23634,9333194.3416,99.4909,2.2755,82455037204385.6,0.8597,0,wan_et_al_15_hs
1175,703,13,P23634,6048306.4029,69.1215,10.4893,82455037204385.6,0.8597,0,wan_et_al_15_hs
1176,703,13,P23634,4121723.6263,89.0986,5.1106,82455037204385.6,0.8597,0,wan_et_al_15_hs
1177,703,13,P23634,8253636.2624,79.5118,-0.4705,82455037204385.6,0.8597,0,wan_et_al_15_hs
1178,704,13,P23919,14945887.9191,30.1817,1.5502,131190707696281,0.9393,0,wan_et_al_15_hs
1179,704,13,P23919,13886309.2284,25.8557,7.0497,131190707696281,0.9393,0,wan_et_al_15_hs
1180,705,13,P23921,61382614.8906,33.7279,2.6536,930657202143655,0.9355,0,wan_et_al_15_hs
1181,705,13,P23921,29024987.2179,104.6323,2.2733,930657202143655,0.9355,0,wan_et_al_15_hs
1182,706,13,P24534,279004863.5556,70.9368,15.299,8.00408456017854E+016,0.9555,0,wan_et_al_15_hs
1183,706,13,P24534,580770225.8725,74.0935,2.8904,8.00408456017854E+016,0.9555,0,wan_et_al_15_hs
1184,707,13,P24539,2004921.7752,64.5,1.6341,24935785568560.4,0.2222,0,wan_et_al_15_hs
1185,708,13,P24666,132866962.3356,15.5446,1.6967,342569290529580,0.9906,0,wan_et_al_15_hs
1186,709,13,P24752,42894254.6555,44.0234,1.395,8125294778311051,0.9515,0,wan_et_al_15_hs
1187,709,13,P24752,293019942.5544,47.8177,1.481,8125294778311051,0.9515,0,wan_et_al_15_hs
1188,710,13,P24844,3716291.8313,63,1.3912,49213483490293.8,0.4247,0,wan_et_al_15_hs
1189,711,13,P24928,96955890.5994,68.3505,1.6217,442624719787886,0.977,0,wan_et_al_15_hs
1190,712,13,P24941,86117563.4957,30.1801,1.4535,391029763999868,0.968,0,wan_et_al_15_hs
1191,713,13,P25098,4778264.4497,39.452,1.0613,7588747951976.81,0.8119,0,wan_et_al_15_hs
1192,714,13,P25205,276989731.0332,54.5393,2.1867,2.72148906894052E+015,0.9899,0,wan_et_al_15_hs
1193,714,13,P25205,51308876.3093,56.1696,2.5183,2.72148906894052E+015,0.9899,0,wan_et_al_15_hs
1194,715,13,P25325,3381511.3036,13.7112,1.9682,3415849137973.69,0.8869,0,wan_et_al_15_hs
1195,716,13,P25398,48176118.8708,42.8023,22.9863,8.56237975836349E+016,0.4824,0,wan_et_al_15_hs
1196,716,13,P25398,134274984.2977,50.9954,1.2947,8.56237975836349E+016,0.4824,0,wan_et_al_15_hs
1197,717,13,P25440,53870657.8216,85.2659,1.5253,666111378977420,0.9088,0,wan_et_al_15_hs
1198,717,13,P25440,10633996.4709,89.3173,3.2578,666111378977420,0.9088,0,wan_et_al_15_hs
1199,718,13,P25490,32693461.4486,57.1327,1.5003,66416571927072.4,0.9727,0,wan_et_al_15_hs
1200,719,13,P25685,5272174421.9603,40.4026,0.2007,690125550495501,0.9941,0,wan_et_al_15_hs
1201,719,13,P25685,202086175.3212,38.6091,1.2269,690125550495501,0.9941,0,wan_et_al_15_hs
1202,720,13,P25705,99059497.5521,76.4727,12.2498,1.67506984086339E+016,0.9701,0,wan_et_al_15_hs
1203,720,13,P25705,301479051.3727,88.9412,3.9173,1.67506984086339E+016,0.9701,0,wan_et_al_15_hs
1204,720,13,P25705,181783934.1277,98.5667,2.7717,1.67506984086339E+016,0.9701,0,wan_et_al_15_hs
1205,721,13,P25786,141724904731.447,57.1611,2.0232,1.15060428696079E+017,0.9212,0,wan_et_al_15_hs
1206,722,13,P25787,2277718730.8872,53.5763,0.2373,3.03734264772986E+016,0.9457,0,wan_et_al_15_hs
1207,722,13,P25787,504505826.4133,56.9479,1.7474,3.03734264772986E+016,0.9457,0,wan_et_al_15_hs
1208,723,13,P25788,4825617159.8656,57.1018,1.6963,7.66709629057733E+016,0.9416,0,wan_et_al_15_hs
1209,724,13,P25789,266190074.6516,56.6822,2.4322,2.86322505231985E+015,0.9617,0,wan_et_al_15_hs
1210,725,13,P26006,14864646.1821,78.1684,16.4781,347320829069911,0.9063,0,wan_et_al_15_hs
1211,725,13,P26006,15704135.4486,98.6238,1.8497,347320829069911,0.9063,0,wan_et_al_15_hs
1212,726,13,P26038,2237128438053.68,15.7224,-0.0673,4.51206079464473E+016,0.9588,0,wan_et_al_15_hs
1213,726,13,P26038,874584463.8481,43.4248,1.6643,4.51206079464473E+016,0.9588,0,wan_et_al_15_hs
1214,727,13,P26196,59372626.4356,39.0622,1.3993,604919804302782,0.9336,0,wan_et_al_15_hs
1215,728,13,P26358,2044816424.6235,47.2791,1.7581,5348763191560646,0.967,0,wan_et_al_15_hs
1216,729,13,P26368,21144546.4929,80.3904,4.0193,422128433357120,0.9493,0,wan_et_al_15_hs
1217,729,13,P26368,24459648.184,70.1559,6.9456,422128433357120,0.9493,0,wan_et_al_15_hs
1218,729,13,P26368,31617225.5263,76.4223,1.9769,422128433357120,0.9493,0,wan_et_al_15_hs
1219,730,13,P26440,9954873.3303,38.5926,1.516,5480851701622.08,0.9741,0,wan_et_al_15_hs
1220,731,13,P26447,897454.28,16.2895,7.3718,14469187253318.8,0.5365,0,wan_et_al_15_hs
1221,731,13,P26447,2427476.2139,33.0213,1.3967,14469187253318.8,0.5365,0,wan_et_al_15_hs
1222,732,13,P26583,6923536257618.3,60.4585,2.1136,5.7768235303052E+016,0.9604,0,wan_et_al_15_hs
1223,733,13,P26599,333336624.2976,39.7309,1.7224,3.78908986453232E+015,0.9863,0,wan_et_al_15_hs
1224,734,13,P26639,27602044.7929,39.974,1.3907,253685477135329,0.9185,0,wan_et_al_15_hs
1225,735,13,P26640,598116356.7817,71.3198,1.9662,2.40233101466316E+016,0.9825,0,wan_et_al_15_hs
1226,735,13,P26640,193415964.378,72.4407,7.5759,2.40233101466316E+016,0.9825,0,wan_et_al_15_hs
1227,735,13,P26640,168789707.576,44.4723,1.6698,2.40233101466316E+016,0.9825,0,wan_et_al_15_hs
1228,736,13,P26641,400071272.2813,66.526,-7.5474,3.60328019661425E+017,0.9289,0,wan_et_al_15_hs
1229,736,13,P26641,1281706112.798,74.3039,3.6068,3.60328019661425E+017,0.9289,0,wan_et_al_15_hs
1230,737,13,P26885,146422205.5142,24.5729,1.7343,773041531206187,0.9838,0,wan_et_al_15_hs
1231,737,13,P26885,38522032.3758,32.6101,1.5299,773041531206187,0.9838,0,wan_et_al_15_hs
1232,738,13,P27348,575110294.3551,53.9553,2.4051,6.82176409333387E+016,0.9138,0,wan_et_al_15_hs
1233,738,13,P27348,117962160.2809,63.6825,10.3651,6.82176409333387E+016,0.9138,0,wan_et_al_15_hs
1234,739,13,P27361,13593155.1939,40.3008,1.6236,145800395745742,0.7506,0,wan_et_al_15_hs
1235,740,13,P27635,31483388.3727,76.9916,3.5038,142918157672891,0.9635,0,wan_et_al_15_hs
1236,740,13,P27635,7900342.3806,99.8502,2.1765,142918157672891,0.9635,0,wan_et_al_15_hs
1237,740,13,P27635,9695920.4378,87.4382,3.9227,142918157672891,0.9635,0,wan_et_al_15_hs
1238,741,13,P27694,31603285057.8755,44.4078,1.8687,487738917389379,0.9693,0,wan_et_al_15_hs
1239,742,13,P27695,991681215127.359,48.9529,1.7968,3.29060507826325E+016,0.9388,0,wan_et_al_15_hs
1240,743,13,P27708,7525934.4988,53.756,3.2754,288401025997857,0.8669,0,wan_et_al_15_hs
1241,743,13,P27708,8913990.9127,64.318,1.8809,288401025997857,0.8669,0,wan_et_al_15_hs
1242,743,13,P27708,25062132.4891,99.856,2.3455,288401025997857,0.8669,0,wan_et_al_15_hs
1243,743,13,P27708,9619829.1182,90.2699,6.2748,288401025997857,0.8669,0,wan_et_al_15_hs
1244,743,13,P27708,9862371.5522,72.1375,9.404,288401025997857,0.8669,0,wan_et_al_15_hs
1245,744,13,P27797,3383620417.2878,62.774,1.6795,3.7526838051765E+017,0.9682,0,wan_et_al_15_hs
1246,745,13,P27816,267507820.245,43.3694,2.1017,2.5178184311113E+017,0.9071,0,wan_et_al_15_hs
1247,745,13,P27816,926042333.6887,54.1448,4.3869,2.5178184311113E+017,0.9071,0,wan_et_al_15_hs
1248,745,13,P27816,318853921.0327,62.1496,2.5662,2.5178184311113E+017,0.9071,0,wan_et_al_15_hs
1249,746,13,P27824,68276790.8584,57.0164,1.4754,1.6066207154975E+015,0.9434,0,wan_et_al_15_hs
1250,746,13,P27824,32013051.7889,73.1776,9.4968,1.6066207154975E+015,0.9434,0,wan_et_al_15_hs
1251,746,13,P27824,44597601.804,98.7601,2.5046,1.6066207154975E+015,0.9434,0,wan_et_al_15_hs
1252,746,13,P27824,38084031.1792,88.787,5.502,1.6066207154975E+015,0.9434,0,wan_et_al_15_hs
1253,748,13,P28062,98903000.4899,56.4379,1.6048,2.54474271654099E+015,0.8854,0,wan_et_al_15_hs
1254,749,13,P28065,32134076.577,56.1163,1.8102,263923060958053,0.8895,0,wan_et_al_15_hs
1255,750,13,P28066,349952541.452,56.6784,1.9869,9.36761942346335E+015,0.9654,0,wan_et_al_15_hs
1256,751,13,P28070,222525688.1547,56.7251,1.6083,5738937482208345,0.9455,0,wan_et_al_15_hs
1257,752,13,P28072,272902762.0257,56.6199,1.7006,1.18158856465377E+016,0.9318,0,wan_et_al_15_hs
1258,753,13,P28074,6575077635.2238,56.5539,2.5541,3.31851557571935E+015,0.9542,0,wan_et_al_15_hs
1259,754,13,P28161,29976741.826,29.1513,4.9389,992872080968904,0.8273,0,wan_et_al_15_hs
1260,754,13,P28161,8792992.2922,105.0778,2.7201,992872080968904,0.8273,0,wan_et_al_15_hs
1261,756,13,P28482,108097257.0452,39.3197,1.4421,533551188547699,0.9745,0,wan_et_al_15_hs
1262,757,13,P28676,8149382.1188,31.5043,1.613,1384322492554.19,0.9898,0,wan_et_al_15_hs
1263,758,13,P28838,278901149.8958,19.2907,4.3532,1.16524008899711E+016,0.9849,0,wan_et_al_15_hs
1264,758,13,P28838,361069324.821,26.2944,2.2713,1.16524008899711E+016,0.9849,0,wan_et_al_15_hs
1265,759,13,P29083,14754194.4614,60.4007,2.0568,89431789371299.6,0.96,0,wan_et_al_15_hs
1266,759,13,P29083,4555204.3099,73.3386,5.9753,89431789371299.6,0.96,0,wan_et_al_15_hs
1267,759,13,P29083,21757220.1506,75.9764,2.0245,89431789371299.6,0.96,0,wan_et_al_15_hs
1268,760,13,P29084,5627066.8984,60.0087,1.8172,23473570266527.4,0.9104,0,wan_et_al_15_hs
1269,760,13,P29084,9945691.5638,75.8307,1.6957,23473570266527.4,0.9104,0,wan_et_al_15_hs
1270,761,13,P29144,50153112.2938,44.2441,1.6827,432343456016514,0.9307,0,wan_et_al_15_hs
1271,762,13,P29218,3772635906.5163,29.1958,1.7234,2.73954606842918E+015,0.9527,0,wan_et_al_15_hs
1272,763,13,P29317,34361879.8388,75.2089,-1.3976,2.93282986886115E+015,0.9438,0,wan_et_al_15_hs
1273,763,13,P29317,65849451.3333,98.7178,-2.161,2.93282986886115E+015,0.9438,0,wan_et_al_15_hs
1274,763,13,P29317,68877822.4202,88.6971,4.4463,2.93282986886115E+015,0.9438,0,wan_et_al_15_hs
1275,763,13,P29317,46666172.5512,70.8362,10.2381,2.93282986886115E+015,0.9438,0,wan_et_al_15_hs
1276,764,13,P29353,7151314.1359,37.5224,1.7579,3431809755442.14,0.9727,0,wan_et_al_15_hs
1277,765,13,P29401,1908170424.348,13.5548,1.701,2.51737772948409E+016,0.9969,0,wan_et_al_15_hs
1278,765,13,P29401,10684687971.0363,15.4551,0.2393,2.51737772948409E+016,0.9969,0,wan_et_al_15_hs
1279,767,13,P29692,14181114558.3206,75.4564,8.4056,5.67630149453819E+017,0.9312,0,wan_et_al_15_hs
1280,768,13,P29966,73851933.16,50.6663,4.4557,5187519073656929,0.9803,0,wan_et_al_15_hs
1281,768,13,P29966,276586900.0904,49.4443,1.6502,5187519073656929,0.9803,0,wan_et_al_15_hs
1282,769,13,P29992,1941391.1614,37.5074,1.6127,403906762919.749,0.9489,0,wan_et_al_15_hs
1283,770,13,P30038,10041565.1032,12.4796,1.4741,39678775877644.5,0.8337,0,wan_et_al_15_hs
1284,771,13,P30040,100183782.7599,38.7942,2.6381,1.29745520994508E+015,0.9615,0,wan_et_al_15_hs
1285,772,13,P30041,38841389.4018,10.0599,5.1625,2832980234046329,0.7868,0,wan_et_al_15_hs
1286,772,13,P30041,17906686.775,104.7166,2.0745,2832980234046329,0.7868,0,wan_et_al_15_hs
1287,773,13,P30042,1325858.9386,6.9645,1.2001,3352657384717.7,0.4489,0,wan_et_al_15_hs
1288,774,13,P30043,95977582.1737,21.8313,1.5203,1172555644344063,0.9488,0,wan_et_al_15_hs
1289,774,13,P30043,39477162.9303,13.558,1.7169,1172555644344063,0.9488,0,wan_et_al_15_hs
1290,775,13,P30044,44711111.6525,5.5359,1.5551,52844884819159.3,0.9849,0,wan_et_al_15_hs
1291,776,13,P30046,66192684.5222,8.509,1.5312,2654606495160059,0.7654,0,wan_et_al_15_hs
1292,777,13,P30047,5475104.7622,9.6714,3.0326,40457492425809.7,0.6963,0,wan_et_al_15_hs
1293,778,13,P30048,20737596.1991,21.8495,1.9272,574829592889793,0.947,0,wan_et_al_15_hs
1294,778,13,P30048,90441875.9683,105.094,2.6263,574829592889793,0.947,0,wan_et_al_15_hs
1295,778,13,P30048,34526150.7747,31.3216,1.5254,574829592889793,0.947,0,wan_et_al_15_hs
1296,779,13,P30049,29615533.0653,85.0006,1.4083,534933354783045,0.9378,0,wan_et_al_15_hs
1297,779,13,P30049,62242385.5625,105.4171,2.4044,534933354783045,0.9378,0,wan_et_al_15_hs
1298,780,13,P30050,34994741.6224,82.964,-25.1947,1.35448484010333E+016,0.9251,0,wan_et_al_15_hs
1299,780,13,P30050,31587561.829,36.1472,1.7465,1.35448484010333E+016,0.9251,0,wan_et_al_15_hs
1300,780,13,P30050,71245910.1065,104.8745,1.9719,1.35448484010333E+016,0.9251,0,wan_et_al_15_hs
1301,780,13,P30050,126400335.844,86.7369,5.5906,1.35448484010333E+016,0.9251,0,wan_et_al_15_hs
1302,781,13,P30084,26840737.3721,17.06,5.87,924142425005080,0.7818,0,wan_et_al_15_hs
1303,782,13,P30085,70072493.2281,35.481,3.8918,1.20808039866191E+015,0.9466,0,wan_et_al_15_hs
1304,783,13,P30086,35396572.7127,7.7532,1.722,222708841493392,0.9311,0,wan_et_al_15_hs
1305,783,13,P30086,14169496.8248,11.6137,1.475,222708841493392,0.9311,0,wan_et_al_15_hs
1306,784,13,P30101,102125577335.465,40.5531,1.8701,1.908842655005E+015,0.9717,0,wan_et_al_15_hs
1307,785,13,P30153,65546044.5776,89.6356,3.9688,2.87893202928076E+016,0.9627,0,wan_et_al_15_hs
1308,785,13,P30153,98053660.9739,63.9122,11.506,2.87893202928076E+016,0.9627,0,wan_et_al_15_hs
1309,785,13,P30153,89564468.0181,99.5864,3.1697,2.87893202928076E+016,0.9627,0,wan_et_al_15_hs
1310,785,13,P30153,375591605.0188,55.4837,3.4059,2.87893202928076E+016,0.9627,0,wan_et_al_15_hs
1311,786,13,P30405,215801531.7425,21.2618,1.888,982933031787528,0.9909,0,wan_et_al_15_hs
1312,787,13,P30419,2067137562.0697,49.528,2.0689,393013936167038,0.9355,0,wan_et_al_15_hs
1313,787,13,P30419,30427689.8514,50.5288,3.8963,393013936167038,0.9355,0,wan_et_al_15_hs
1314,788,13,P30453,9438619.0891,85.7094,-20.6221,144379518385791,0.9025,0,wan_et_al_15_hs
1315,788,13,P30453,19203689.3686,84.5395,1.4354,144379518385791,0.9025,0,wan_et_al_15_hs
1316,788,13,P30453,15639362.3739,98.5486,1.8242,144379518385791,0.9025,0,wan_et_al_15_hs
1317,789,13,P30520,233572559.431,26.7525,1.81,326095108127472,0.9978,0,wan_et_al_15_hs
1318,789,13,P30520,79331845.5716,29.7583,2.0562,326095108127472,0.9978,0,wan_et_al_15_hs
1319,790,13,P30533,33739036.0059,46.5185,1.9089,199964931729236,0.9293,0,wan_et_al_15_hs
1320,791,13,P30566,25425126.691,32.8507,1.6251,70336189108685.4,0.9242,0,wan_et_al_15_hs
1321,791,13,P30566,11996752.3695,105.6462,1.7761,70336189108685.4,0.9242,0,wan_et_al_15_hs
1322,792,13,P30622,121144055.7255,77.6388,2.3669,2.44778301535269E+016,0.9849,0,wan_et_al_15_hs
1323,792,13,P30622,829052218.081,70.2355,1.895,2.44778301535269E+016,0.9849,0,wan_et_al_15_hs
1324,793,13,P30626,52160358.4135,13.1745,1.4744,301132042560193,0.9454,0,wan_et_al_15_hs
1325,793,13,P30626,23085125.7902,31.6852,1.8419,301132042560193,0.9454,0,wan_et_al_15_hs
1326,794,13,P30740,323136130.7067,26.6256,1.6683,1.17281445626805E+015,0.9951,0,wan_et_al_15_hs
1327,794,13,P30740,154000576.8386,28.6518,-2.353,1.17281445626805E+015,0.9951,0,wan_et_al_15_hs
1328,795,13,P30837,3831101.8938,29.3023,11.3638,23690688633019,0.9148,0,wan_et_al_15_hs
