Guassian index number,Protein_number,Replicate,Protein name,Height,Center,Width,SSE,adjrsquare,Complex size,expt_name
1402,946,9,P38874,45264508.6984,32.5808,1.3621,189090606428550,0.9494,0,wt_wan_et_al_15
1403,947,9,P38879,2428464874.3181,30.2004,2.8525,2.05377645532372E+016,0.926,0,wt_wan_et_al_15
1404,948,9,P38882,19969069.5701,28.217,2.2285,427950784144807,0.9651,0,wt_wan_et_al_15
1405,948,9,P38882,31844961.7646,74.0878,7.385,427950784144807,0.9651,0,wt_wan_et_al_15
1406,948,9,P38882,25166643.5677,82.2669,3.4184,427950784144807,0.9651,0,wt_wan_et_al_15
1407,948,9,P38882,8822998.0602,36.3262,7.9459,427950784144807,0.9651,0,wt_wan_et_al_15
1408,949,9,P38883,1773397.9179,38.7634,4.7804,176593964028680,0.3603,0,wt_wan_et_al_15
1409,950,9,P38884,32194886.6556,17.2553,1.8626,121850244427144,0.9559,0,wt_wan_et_al_15
1410,951,9,P38885,23627142.3554,5.9174,1.6844,58982093470906.1,0.9501,0,wt_wan_et_al_15
1411,952,9,P38886,287064502.1435,7.662,2.7464,937738804962198,0.9877,0,wt_wan_et_al_15
1412,952,9,P38886,136031220.8851,13.637,2.9529,937738804962198,0.9877,0,wt_wan_et_al_15
1413,953,9,P38889,13353485.9412,29.966,1.9151,1722012170486.12,0.9926,0,wt_wan_et_al_15
1414,955,9,P38891,791226531.546,3.5185,1.3344,2.04479167516257E+017,0.8465,0,wt_wan_et_al_15
1415,956,9,P38902,206867100.0518,50.6787,1.7335,1.29804079151416E+015,0.9859,0,wt_wan_et_al_15
1416,957,9,P38903,10023787.6956,33.9507,2.5849,29905871398928.7,0.9156,0,wt_wan_et_al_15
1417,958,9,P38910,60506903.2932,7.7995,5.3305,2.27010984893834E+016,0.6052,0,wt_wan_et_al_15
1418,959,9,P38911,255008990.6919,37.9715,1.8484,1.91912221814932E+017,0.9585,0,wt_wan_et_al_15
1419,959,9,P38911,201405010.921,71.2648,-14.4404,1.91912221814932E+017,0.9585,0,wt_wan_et_al_15
1420,959,9,P38911,825240652.2856,77.1418,2.994,1.91912221814932E+017,0.9585,0,wt_wan_et_al_15
1421,959,9,P38911,366187927.2864,64.9036,2.3279,1.91912221814932E+017,0.9585,0,wt_wan_et_al_15
1422,960,9,P38912,1329224060.9225,41.9597,2.4952,2.27588850629893E+017,0.9583,0,wt_wan_et_al_15
1423,962,9,P38915,117692606.7659,55.0069,1.7596,720688626753781,0.971,0,wt_wan_et_al_15
1424,963,9,P38922,92091400.4312,31.2015,2.1565,268825081430008,0.9774,0,wt_wan_et_al_15
1425,964,9,P38930,79625673.3373,52.5778,2.3694,1.12757978627162E+015,0.9787,0,wt_wan_et_al_15
1426,964,9,P38930,98883909.0068,59.4159,4.0926,1.12757978627162E+015,0.9787,0,wt_wan_et_al_15
1427,965,9,P38932,12444764.8814,6.828,2.3019,6244132727557.11,0.9897,0,wt_wan_et_al_15
1428,965,9,P38932,6388639.0423,12.1955,4.4491,6244132727557.11,0.9897,0,wt_wan_et_al_15
1429,966,9,P38934,4725053698.4849,26.6833,1.8512,3.22750557678823E+017,0.9937,0,wt_wan_et_al_15
1430,966,9,P38934,933226548.7517,30.4989,0.6755,3.22750557678823E+017,0.9937,0,wt_wan_et_al_15
1431,967,9,P38968,138121186.5625,5.7538,1.8981,8.03754061286839E+016,0.9248,0,wt_wan_et_al_15
1432,967,9,P38968,651592704.468,37.3629,1.692,8.03754061286839E+016,0.9248,0,wt_wan_et_al_15
1433,967,9,P38968,391532977.9154,25.3966,1.5012,8.03754061286839E+016,0.9248,0,wt_wan_et_al_15
1434,968,9,P38970,6511817.3172,16.5141,1.5053,15033797659843.1,0.8504,0,wt_wan_et_al_15
1435,969,9,P38972,2941486394.2973,21.1457,1.6371,5.40334015486066E+017,0.959,0,wt_wan_et_al_15
1436,970,9,P38985,114273740.6928,48.6871,5.6991,7269223089311896,0.9108,0,wt_wan_et_al_15
1437,971,9,P38986,96090968.1167,29.8539,4.0048,1.42992411032942E+015,0.9065,0,wt_wan_et_al_15
1438,971,9,P38986,51080653.852,69.631,1.5905,1.42992411032942E+015,0.9065,0,wt_wan_et_al_15
1439,972,9,P38996,134108391.4315,16.8538,1.6803,3574027479067036,0.9876,0,wt_wan_et_al_15
1440,972,9,P38996,542387537.206,60.4361,2.3223,3574027479067036,0.9876,0,wt_wan_et_al_15
1441,973,9,P38998,1501666112.0686,15.0089,3.0001,5.59591099187412E+017,0.9327,0,wt_wan_et_al_15
1442,974,9,P38999,1051392691.8021,17.2239,1.6214,1.87651284428851E+017,0.938,0,wt_wan_et_al_15
1443,975,9,P39008,6673858.6927,35.49,1.5087,68501669702831.2,0.7755,0,wt_wan_et_al_15
1444,975,9,P39008,9340681.3286,78.9485,1.9801,68501669702831.2,0.7755,0,wt_wan_et_al_15
1445,976,9,P39009,18018286.6251,6.9568,2.7829,416824314753713,0.9495,0,wt_wan_et_al_15
1446,976,9,P39009,12430046.3135,73,1.4027,416824314753713,0.9495,0,wt_wan_et_al_15
1447,976,9,P39009,22268228.3747,21.4756,2.2626,416824314753713,0.9495,0,wt_wan_et_al_15
1448,976,9,P39009,53859933.9492,17.2203,-1.5687,416824314753713,0.9495,0,wt_wan_et_al_15
1449,977,9,P39013,66480253.452,5.2937,1.4045,629806088985943,0.9573,0,wt_wan_et_al_15
1450,977,9,P39013,29651036.9355,11.6452,4.2211,629806088985943,0.9573,0,wt_wan_et_al_15
1451,978,9,P39015,3409091472.1468,30.4545,1.732,1.93692329342368E+018,0.9879,0,wt_wan_et_al_15
1452,978,9,P39015,8793714362.968,34.2419,1.7104,1.93692329342368E+018,0.9879,0,wt_wan_et_al_15
1453,979,9,P39076,278961182.7007,4.6022,1.6775,4463767131631265,0.9737,0,wt_wan_et_al_15
1454,980,9,P39077,106882350.4498,8.1829,4.5863,7129368520526863,0.9134,0,wt_wan_et_al_15
1455,980,9,P39077,110152888.805,17.1915,2.7083,7129368520526863,0.9134,0,wt_wan_et_al_15
1456,981,9,P39078,64623539.9093,10.8645,4.5749,257618702631664,0.9874,0,wt_wan_et_al_15
1457,981,9,P39078,14378189.7802,16.2303,6.7848,257618702631664,0.9874,0,wt_wan_et_al_15
1458,982,9,P39079,123377587.9833,33.1847,1.629,1.46182367049025E+015,0.9347,0,wt_wan_et_al_15
1459,983,9,P39081,22121546.102,7.0574,1.9202,33291307529600.4,0.9725,0,wt_wan_et_al_15
1460,983,9,P39081,3783023.3858,13.0022,3.1193,33291307529600.4,0.9725,0,wt_wan_et_al_15
1461,984,9,P39101,183969741.1545,22.9852,-1.5457,3185531790887580,0.925,0,wt_wan_et_al_15
1462,985,9,P39111,433128181.3361,8.5351,2.7695,5.55355948700974E+016,0.9206,0,wt_wan_et_al_15
1463,986,9,P39516,1224627316.8462,34.3793,1.9784,2.84976042946057E+017,0.9566,0,wt_wan_et_al_15
1464,986,9,P39516,484789247.6973,77.1866,26.7554,2.84976042946057E+017,0.9566,0,wt_wan_et_al_15
1465,986,9,P39516,390344188.4779,39.3735,-5.0334,2.84976042946057E+017,0.9566,0,wt_wan_et_al_15
1466,987,9,P39517,93048005.2546,13.5635,3.1893,770211202637168,0.9761,0,wt_wan_et_al_15
1467,988,9,P39522,1671746786.726,4.8496,1.8417,1.38941233758113E+017,0.9907,0,wt_wan_et_al_15
1468,988,9,P39522,907185491.7904,8.0751,3.5251,1.38941233758113E+017,0.9907,0,wt_wan_et_al_15
1469,988,9,P39522,394954673.7692,16.3583,6.4081,1.38941233758113E+017,0.9907,0,wt_wan_et_al_15
1470,989,9,P39525,45254067.651,30.1464,1.376,560178735046602,0.9257,0,wt_wan_et_al_15
1471,990,9,P39533,1859462885.5578,18.2136,1.5749,2.29195936791263E+017,0.9703,0,wt_wan_et_al_15
1472,991,9,P39676,1113221572.7708,11.8608,6.4883,1.24870499022632E+018,0.9866,0,wt_wan_et_al_15
1473,991,9,P39676,5399960479.3634,16.7965,1.8773,1.24870499022632E+018,0.9866,0,wt_wan_et_al_15
1474,992,9,P39683,106684827.7489,4.5155,1.2979,4.35069763439671E+015,0.8218,0,wt_wan_et_al_15
1475,993,9,P39692,9976427.2905,6.9344,2.7264,73604463435779.8,0.952,0,wt_wan_et_al_15
1476,993,9,P39692,25994650.9336,19.9314,2.516,73604463435779.8,0.952,0,wt_wan_et_al_15
1477,994,9,P39708,37998826.1937,25.5464,3.2983,812402544541679,0.831,0,wt_wan_et_al_15
1478,995,9,P39714,78533522.0744,3.5376,1.4162,2.01990586114271E+015,0.85,0,wt_wan_et_al_15
1479,996,9,P39715,59301906.9652,37.4369,1.8374,1.17490188845841E+015,0.8678,0,wt_wan_et_al_15
1480,997,9,P39721,22013797.0518,5.3658,1.9486,22531513729029.2,0.9813,0,wt_wan_et_al_15
1481,997,9,P39721,3529504.0315,12.532,6.2829,22531513729029.2,0.9813,0,wt_wan_et_al_15
1482,998,9,P39724,40745428.8239,7.4216,1.6727,423488609768919,0.8961,0,wt_wan_et_al_15
1483,999,9,P39726,886984566.7259,44.8737,1.5727,6.83815181546343E+016,0.9562,0,wt_wan_et_al_15
1484,999,9,P39726,2.98156328339748E+020,41.5007,-0.0922,6.83815181546343E+016,0.9562,0,wt_wan_et_al_15
1485,1000,9,P39729,94023896.2249,12.3117,5.4302,1.09460803278896E+015,0.9802,0,wt_wan_et_al_15
1486,1000,9,P39729,90109489.374,35.8746,1.8158,1.09460803278896E+015,0.9802,0,wt_wan_et_al_15
1487,1000,9,P39729,14343760.3843,23.5418,1.6232,1.09460803278896E+015,0.9802,0,wt_wan_et_al_15
1488,1000,9,P39729,21032473.4677,31.3617,3.1233,1.09460803278896E+015,0.9802,0,wt_wan_et_al_15
1489,1001,9,P39730,975736626.3873,42.5784,2.1864,1.96794756018686E+016,0.9754,0,wt_wan_et_al_15
1490,1002,9,P39743,94756417.6158,27.3864,1.896,2.58024762317524E+015,0.8747,0,wt_wan_et_al_15
1491,1003,9,P39744,2250890758.9053,47.6007,3.1428,150744324391093,0.4003,0,wt_wan_et_al_15
1492,1003,9,P39744,45325180.5594,59.113,2.2503,150744324391093,0.4003,0,wt_wan_et_al_15
1493,1003,9,P39744,13297857.5686,77.126,4.3028,150744324391093,0.4003,0,wt_wan_et_al_15
1494,1003,9,P39744,16445027.9537,63.7849,4.9769,150744324391093,0.4003,0,wt_wan_et_al_15
1495,1004,9,P39927,6370222.1328,10.5143,2.1868,3965993153904.06,0.972,0,wt_wan_et_al_15
1496,1004,9,P39927,3548521.3841,15.0934,1.4607,3965993153904.06,0.972,0,wt_wan_et_al_15
1497,1005,9,P39929,56744124.5818,30.4174,1.6846,1.38365778371762E+015,0.9714,0,wt_wan_et_al_15
1498,1005,9,P39929,123635191.5786,35.1013,1.5247,1.38365778371762E+015,0.9714,0,wt_wan_et_al_15
1499,1005,9,P39929,80711437.3323,40.4509,1.6617,1.38365778371762E+015,0.9714,0,wt_wan_et_al_15
1500,1006,9,P39931,22233136.2361,34.9642,3.9535,173712770260834,0.9507,0,wt_wan_et_al_15
1501,1007,9,P39935,233398157.3232,11.2949,5.9627,3.14530289169639E+017,0.8569,0,wt_wan_et_al_15
1502,1007,9,P39935,628045143.797,31.3273,4.3558,3.14530289169639E+017,0.8569,0,wt_wan_et_al_15
1503,1008,9,P39936,157800757.393,29.6962,1.798,788690279906738,0.9237,0,wt_wan_et_al_15
1504,1008,9,P39936,61667149.3886,22.3136,-2.1716,788690279906738,0.9237,0,wt_wan_et_al_15
1505,1009,9,P39938,2751968029.6056,53.0521,-2.2463,3.80131712992163E+017,0.8687,0,wt_wan_et_al_15
1506,1010,9,P39939,892004962.5263,51.4028,4.2242,2.67121706470147E+017,0.8729,0,wt_wan_et_al_15
1507,1010,9,P39939,2272076871.2518,53.2732,1.8321,2.67121706470147E+017,0.8729,0,wt_wan_et_al_15
1508,1011,9,P39940,166804484.4358,42.4051,1.6153,3.86537381900641E+015,0.939,0,wt_wan_et_al_15
1509,1011,9,P39940,29999641.0246,53.24,7.3948,3.86537381900641E+015,0.939,0,wt_wan_et_al_15
1510,1011,9,P39940,102346988.2888,46.1515,1.7542,3.86537381900641E+015,0.939,0,wt_wan_et_al_15
1511,1011,9,P39940,100971165.0873,22.0369,1.674,3.86537381900641E+015,0.939,0,wt_wan_et_al_15
1512,1012,9,P39954,2311525986.0755,5.2111,2.2555,1.08072461617814E+018,0.9756,0,wt_wan_et_al_15
1513,1012,9,P39954,1812841533.4648,9.4151,5.1029,1.08072461617814E+018,0.9756,0,wt_wan_et_al_15
1514,1012,9,P39954,567716971.6491,19.1914,9.9704,1.08072461617814E+018,0.9756,0,wt_wan_et_al_15
1515,1013,9,P39956,3976482.0131,6.2706,1.9476,2728021371523.01,0.9879,0,wt_wan_et_al_15
1516,1013,9,P39956,7376305.7328,14.0282,3.0274,2728021371523.01,0.9879,0,wt_wan_et_al_15
1517,1014,9,P39958,2303024263.207,14.2106,2.3561,4.00578957928486E+016,0.9977,0,wt_wan_et_al_15
1518,1014,9,P39958,982022247.4483,6.4424,2.0711,4.00578957928486E+016,0.9977,0,wt_wan_et_al_15
1519,1015,9,P39960,70949026.1661,22.8601,1.4978,234953085863223,0.976,0,wt_wan_et_al_15
1520,1016,9,P39962,4908223.9402,22.6146,5.3698,76467933328619.8,0.7491,0,wt_wan_et_al_15
1521,1018,9,P39966,35824277.9104,24.0605,4.1224,3327303041629292,0.745,0,wt_wan_et_al_15
1522,1018,9,P39966,14655587.9804,71.7342,2.0958,3327303041629292,0.745,0,wt_wan_et_al_15
1523,1018,9,P39966,23849764.45,34.7536,7.3973,3327303041629292,0.745,0,wt_wan_et_al_15
1524,1019,9,P39976,204212191.9078,3.5746,1.4386,5629133911485423,0.933,0,wt_wan_et_al_15
1525,1021,9,P39984,265111040.2336,42.504,1.5925,1.76718619946267E+016,0.8902,0,wt_wan_et_al_15
1526,1022,9,P39985,82186924.7847,61.0808,2.5425,103478071891157,0.983,0,wt_wan_et_al_15
1527,1022,9,P39985,16795427.866,56.3039,1.8926,103478071891157,0.983,0,wt_wan_et_al_15
1528,1023,9,P39990,815012866.98,17.4757,1.5778,1.52164619692026E+016,0.9676,0,wt_wan_et_al_15
1529,1024,9,P39994,26204233.5047,13.1396,3.4894,114860404165745,0.9595,0,wt_wan_et_al_15
1530,1026,9,P40005,132010991.0182,38.0124,1.3933,5091622665628013,0.9167,0,wt_wan_et_al_15
1531,1027,9,P40007,185406659.1061,41.0003,1.4032,6441014444551724,0.9222,0,wt_wan_et_al_15
1532,1028,9,P40008,35451696.7684,54.625,8.518,1.10294769440582E+015,0.9054,0,wt_wan_et_al_15
1533,1029,9,P40010,30900539.8242,53.822,3.0736,493559811722501,0.9389,0,wt_wan_et_al_15
1534,1029,9,P40010,92109304.068,48.1846,1.6421,493559811722501,0.9389,0,wt_wan_et_al_15
1535,1031,9,P40016,311496637.4258,38.1689,1.6281,2.87367046582376E+015,0.9889,0,wt_wan_et_al_15
1536,1031,9,P40016,106554127.2182,41.7223,2.4746,2.87367046582376E+015,0.9889,0,wt_wan_et_al_15
1537,1032,9,P40018,24277559.5243,63.6078,2.9345,139783715629533,0.9652,0,wt_wan_et_al_15
1538,1032,9,P40018,27669732.8006,70.7774,2.9963,139783715629533,0.9652,0,wt_wan_et_al_15
1539,1033,9,P40019,57547911.9567,41.3886,1.5027,2478340499919724,0.9287,0,wt_wan_et_al_15
1540,1033,9,P40019,105402188.832,34.0528,1.4196,2478340499919724,0.9287,0,wt_wan_et_al_15
1541,1034,9,P40024,188927605.1341,30.0591,1.7366,3.68346348883325E+015,0.9455,0,wt_wan_et_al_15
1542,1034,9,P40024,33296971.3952,69.0382,22.2972,3.68346348883325E+015,0.9455,0,wt_wan_et_al_15
1543,1034,9,P40024,58203996.3646,85.6546,4.5957,3.68346348883325E+015,0.9455,0,wt_wan_et_al_15
1544,1034,9,P40024,72932024.0994,34.7469,4.4865,3.68346348883325E+015,0.9455,0,wt_wan_et_al_15
1545,1035,9,P40032,1766474336.7756,42.2926,1.7711,9.62286593232309E+015,0.9986,0,wt_wan_et_al_15
1546,1036,9,P40033,19310681.004,40.4613,1.6972,59383094601255.8,0.9373,0,wt_wan_et_al_15
1547,1038,9,P40040,122185975.1691,32.2069,3.0401,1.33152712538494E+015,0.9472,0,wt_wan_et_al_15
1548,1038,9,P40040,43527179.8696,41.4159,2.5999,1.33152712538494E+015,0.9472,0,wt_wan_et_al_15
1549,1039,9,P40043,145870142.9214,21.1601,1.5072,3.34329562491016E+015,0.9465,0,wt_wan_et_al_15
1550,1040,9,P40047,407494463.6184,6.982,1.9071,1.29072193867514E+017,0.982,0,wt_wan_et_al_15
1551,1040,9,P40047,2166396184.1589,15.6537,1.598,1.29072193867514E+017,0.982,0,wt_wan_et_al_15
1552,1041,9,P40051,79220235.3908,30.0613,1.4815,781705709862101,0.9443,0,wt_wan_et_al_15
1553,1043,9,P40054,10186589.9167,29.4493,1.4717,44269025754456,0.8766,0,wt_wan_et_al_15
1554,1043,9,P40054,4380043.4523,72.9838,1.6743,44269025754456,0.8766,0,wt_wan_et_al_15
1555,1043,9,P40054,2940925.5125,59.07,1.6301,44269025754456,0.8766,0,wt_wan_et_al_15
1556,1043,9,P40054,3738034.782,37.7827,7.0636,44269025754456,0.8766,0,wt_wan_et_al_15
1557,1044,9,P40055,69454370.9896,35.8294,1.4163,1.23024161501351E+015,0.9128,0,wt_wan_et_al_15
1558,1046,9,P40066,112972387.3113,5.4845,2.0634,3.48480774249228E+015,0.9032,0,wt_wan_et_al_15
1559,1047,9,P40069,5667722636.5218,46.5961,1.6628,4.30809104905683E+017,0.9931,0,wt_wan_et_al_15
1560,1048,9,P40070,51951694.6492,30.4016,1.7206,45306938143013.7,0.9795,0,wt_wan_et_al_15
1561,1048,9,P40070,14562248.1449,22.4029,-2.8666,45306938143013.7,0.9795,0,wt_wan_et_al_15
1562,1049,9,P40075,256093767.9934,18.0169,1.6632,2923370232787715,0.9704,0,wt_wan_et_al_15
1563,1050,9,P40078,372949537.3143,44.9511,1.4756,1.52654670047754E+016,0.9612,0,wt_wan_et_al_15
1564,1051,9,P40079,20391313.6879,54.522,2.1585,4948629218838.3,0.9937,0,wt_wan_et_al_15
1565,1053,9,P40084,36476393.5292,31.9824,1.5703,62556481454713.5,0.9751,0,wt_wan_et_al_15
1566,1054,9,P40087,42868936.6386,10.7173,3.9051,1.30826458637557E+015,0.9397,0,wt_wan_et_al_15
1567,1054,9,P40087,41033528.3931,28.8649,1.4847,1.30826458637557E+015,0.9397,0,wt_wan_et_al_15
1568,1054,9,P40087,83692246.1021,24.9979,1.6478,1.30826458637557E+015,0.9397,0,wt_wan_et_al_15
1569,1055,9,P40089,9396859.7706,4.4609,1.5007,104036068709375,0.9588,0,wt_wan_et_al_15
1570,1055,9,P40089,56866421.6049,30.5449,1.5812,104036068709375,0.9588,0,wt_wan_et_al_15
1571,1056,9,P40093,25148571.7046,3.6167,1.6938,187978039595658,0.8735,0,wt_wan_et_al_15
1572,1057,9,P40096,5753652.5819,37.1259,2.3157,14463704740718.6,0.8521,0,wt_wan_et_al_15
1573,1059,9,P40150,43026521.1147,12.1517,3.8719,757877200752182,0.9347,0,wt_wan_et_al_15
1574,1059,9,P40150,7796557.5838,77.5085,1.5232,757877200752182,0.9347,0,wt_wan_et_al_15
1575,1059,9,P40150,22517274.4539,27.4773,2.7179,757877200752182,0.9347,0,wt_wan_et_al_15
1576,1059,9,P40150,25990610.4974,18.6395,1.3362,757877200752182,0.9347,0,wt_wan_et_al_15
1577,1060,9,P40154,11761729.0461,42.3351,1.9502,18070294009921.5,0.9445,0,wt_wan_et_al_15
1578,1061,9,P40160,18968704.6416,61.6835,2.0025,171261607495995,0.8014,0,wt_wan_et_al_15
1579,1062,9,P40161,9998441.7815,58.0787,2.7095,54011816246285.7,0.8193,0,wt_wan_et_al_15
1580,1063,9,P40165,80090418.7063,4.5212,1.3834,478960291527961,0.9622,0,wt_wan_et_al_15
1581,1064,9,P40185,219535521.1202,3.5339,1.4254,1.21435697560846E+016,0.8819,0,wt_wan_et_al_15
1582,1065,9,P40202,96296595.0734,4.6004,1.6541,3304665953083299,0.8486,0,wt_wan_et_al_15
1583,1067,9,P40212,9572294326.9445,46.9489,1.6098,3.20480846497351E+018,0.9855,0,wt_wan_et_al_15
1584,1067,9,P40212,1691082263.0587,43.6941,-7.324,3.20480846497351E+018,0.9855,0,wt_wan_et_al_15
1585,1068,9,P40217,290424959.9116,27.6305,2.6008,3.51767681305573E+016,0.9164,0,wt_wan_et_al_15
1586,1068,9,P40217,149461388.0084,77.2737,17.0272,3.51767681305573E+016,0.9164,0,wt_wan_et_al_15
1587,1068,9,P40217,553293822.307,32.5891,1.5262,3.51767681305573E+016,0.9164,0,wt_wan_et_al_15
1588,1069,9,P40302,4553868635.8807,50.4382,2.0379,2.42867813352354E+016,0.9651,0,wt_wan_et_al_15
1589,1070,9,P40303,1253142213.5996,50.2126,1.8777,1.62942197206683E+016,0.9952,0,wt_wan_et_al_15
1590,1071,9,P40316,349136.5117,12.9333,2.865,100940745878.037,0.7586,0,wt_wan_et_al_15
1591,1072,9,P40327,4082540.3005,63,1.3912,79681155530699.4,0.3503,0,wt_wan_et_al_15
1592,1073,9,P40335,31220064.6517,7.2195,3.2273,40542092501560.9,0.9743,0,wt_wan_et_al_15
1593,1073,9,P40335,9660615.928,14.1876,3.963,40542092501560.9,0.9743,0,wt_wan_et_al_15
1594,1074,9,P40344,22592893.4012,43.3335,1.8806,459854684901.005,0.9986,0,wt_wan_et_al_15
1595,1078,9,P40362,82399143.4648,65.0961,2.0383,559987560002262,0.9735,0,wt_wan_et_al_15
1596,1078,9,P40362,23965849.7803,76.5804,7.7886,559987560002262,0.9735,0,wt_wan_et_al_15
1597,1079,9,P40364,2709214.534,13.5213,5.9616,14233318087669.3,0.7421,0,wt_wan_et_al_15
1598,1080,9,P40413,33282476.4087,5.3729,1.8095,719583668468404,0.873,0,wt_wan_et_al_15
1599,1080,9,P40413,14811081.8766,15.1937,10.2336,719583668468404,0.873,0,wt_wan_et_al_15
1600,1081,9,P40414,688288102.5003,39.3104,1.7251,4.15316471778648E+016,0.9627,0,wt_wan_et_al_15
1601,1082,9,P40422,146378216.8343,58.1343,1.849,961948441274877,0.9723,0,wt_wan_et_al_15
1602,1082,9,P40422,101592058.7274,50.9278,-2.2058,961948441274877,0.9723,0,wt_wan_et_al_15
1603,1083,9,P40454,13164695.8614,19.2408,1.4221,14993079950073.2,0.9631,0,wt_wan_et_al_15
1604,1084,9,P40459,284767270.0522,21.9455,1.3931,1.90200879876658E+016,0.9423,0,wt_wan_et_al_15
1605,1085,9,P40462,534536730.6829,21.6461,1.3507,2.6966648009813E+016,0.9553,0,wt_wan_et_al_15
1606,1086,9,P40470,35355616.9979,43.2603,1.8565,148310713191445,0.955,0,wt_wan_et_al_15
1607,1088,9,P40477,25383213.8929,33.4966,1.6774,26940692216352.6,0.9733,0,wt_wan_et_al_15
1608,1089,9,P40480,910762.4985,5.554,1.3855,347977776549.35,0.8174,0,wt_wan_et_al_15
1609,1090,9,P40482,1836683883.1572,43.8192,1.5181,3.39158931632305E+017,0.9484,0,wt_wan_et_al_15
1610,1091,9,P40483,33642015.9485,3.5516,1.5158,382822496491810,0.852,0,wt_wan_et_al_15
1611,1092,9,P40486,58913748.9172,44.7051,1.5296,119850231119166,0.9833,0,wt_wan_et_al_15
1612,1093,9,P40487,21556497.3256,32.2794,1.646,38837954710782.7,0.9608,0,wt_wan_et_al_15
1613,1094,9,P40496,8460819.6967,21.4418,1.9241,11644235625072.7,0.9327,0,wt_wan_et_al_15
1614,1095,9,P40498,52177262.8851,35.8744,3.4825,1.04751043900104E+015,0.9186,0,wt_wan_et_al_15
1615,1096,9,P40509,412671567.9143,49.3848,1.9456,184590577239203,0.9985,0,wt_wan_et_al_15
1616,1097,9,P40510,423260270.6254,18.1777,1.8105,5681362473245707,0.9285,0,wt_wan_et_al_15
1617,1098,9,P40513,1521339720.1296,62.4977,2.7472,5.16699627019808E+016,0.9925,0,wt_wan_et_al_15
1618,1099,9,P40517,18856845.5623,6.8841,1.7824,7853785905009.04,0.9882,0,wt_wan_et_al_15
1619,1099,9,P40517,4356103.9708,12.9502,-5.5567,7853785905009.04,0.9882,0,wt_wan_et_al_15
1620,1100,9,P40518,18368497890.2009,27.4032,2.5939,7.3554121944152E+016,0.8916,0,wt_wan_et_al_15
1621,1101,9,P40525,2419223885.7492,68.9687,20.2457,4.26121224680491E+018,0.9669,0,wt_wan_et_al_15
1622,1101,9,P40525,4221186163.8828,75.9922,1.5098,4.26121224680491E+018,0.9669,0,wt_wan_et_al_15
1623,1102,9,P40529,57471579.9901,5.0751,1.6139,1.98867523844809E+015,0.7703,0,wt_wan_et_al_15
1624,1103,9,P40531,2053042318.7884,34.3256,1.6509,1.3409623160787E+017,0.9839,0,wt_wan_et_al_15
1625,1104,9,P40553,15163278.5706,22.0972,4.4037,200794457519215,0.8218,0,wt_wan_et_al_15
1626,1105,9,P40563,13477634.7765,10.7267,2.3822,217737715439466,0.8641,0,wt_wan_et_al_15
1627,1105,9,P40563,8400778.0169,17.87,2.102,217737715439466,0.8641,0,wt_wan_et_al_15
1628,1105,9,P40563,8262324.6902,22.4285,1.4591,217737715439466,0.8641,0,wt_wan_et_al_15
1629,1105,9,P40563,13820515.9341,34.5183,6.4766,217737715439466,0.8641,0,wt_wan_et_al_15
1630,1106,9,P40564,3159344.1806,21.1594,4.4288,102618061654694,0.5352,0,wt_wan_et_al_15
1631,1108,9,P40578,5607027.9332,32.5001,1.0573,10727794459431.6,0.8085,0,wt_wan_et_al_15
1632,1110,9,P40581,71472897.0539,4.5137,1.4858,246035833511767,0.9768,0,wt_wan_et_al_15
1633,1111,9,P40582,24532177.3701,85.3011,13.5225,4729100301349029,0.9404,0,wt_wan_et_al_15
1634,1111,9,P40582,24843430.0417,96.067,8.165,4729100301349029,0.9404,0,wt_wan_et_al_15
1635,1111,9,P40582,123751918.496,101.5246,2.3752,4729100301349029,0.9404,0,wt_wan_et_al_15
1636,1112,9,P40693,198614206.775,36.5174,1.3547,1.36738341345354E+016,0.84,0,wt_wan_et_al_15
1637,1113,9,P40825,4976450812.6754,21.1435,1.6547,1.87624037606093E+018,0.9631,0,wt_wan_et_al_15
1638,1113,9,P40825,726781761.0001,24.4583,0.6987,1.87624037606093E+018,0.9631,0,wt_wan_et_al_15
1639,1114,9,P40850,183810646.6265,16.003,8.05,8.06195978478568E+016,0.7782,0,wt_wan_et_al_15
1640,1115,9,P40858,97147567.6515,49.7166,2.1021,701792017369159,0.9409,0,wt_wan_et_al_15
1641,1118,9,P40956,48611080.8899,16.8694,1.6774,264446564971613,0.9587,0,wt_wan_et_al_15
1642,1119,9,P40959,41217037.5331,30.5941,2.3431,154452443558393,0.9735,0,wt_wan_et_al_15
1643,1120,9,P40991,78448259512636.6,52.4957,-0.1375,7.14967357092144E+016,0.9879,0,wt_wan_et_al_15
1644,1120,9,P40991,1929828819.9098,48.6102,1.6363,7.14967357092144E+016,0.9879,0,wt_wan_et_al_15
1645,1121,9,P41056,463259505.1607,58.0358,-6.6336,2.65939734313053E+017,0.9848,0,wt_wan_et_al_15
1646,1121,9,P41056,1580679931.796,52.6251,2.1977,2.65939734313053E+017,0.9848,0,wt_wan_et_al_15
1647,1121,9,P41056,397707694.8118,97.8402,5.3682,2.65939734313053E+017,0.9848,0,wt_wan_et_al_15
1648,1121,9,P41056,732848308.9323,74.8607,16.7245,2.65939734313053E+017,0.9848,0,wt_wan_et_al_15
1649,1122,9,P41057,544680121.6274,37.2737,1.8241,5.8280614450275E+016,0.913,0,wt_wan_et_al_15
