Guassian index number,Protein_number,Replicate,Protein name,Height,Center,Width,SSE,adjrsquare,Complex size,expt_name
1213,927,12,P30405,161302943.3197,33.7279,1.7609,160934313771590,0.9972,0,kirkwood_rep3
1214,928,12,P30419,31799960.9795,25.3126,2.1957,27012039572859.5,0.9879,0,kirkwood_rep3
1215,928,12,P30419,7379852.8977,38.0252,1.3919,27012039572859.5,0.9879,0,kirkwood_rep3
1216,928,12,P30419,7524948.5315,33.6274,-3.9488,27012039572859.5,0.9879,0,kirkwood_rep3
1217,929,12,P30461,19247579.5958,2.0301,1.9649,5046925417923.35,0.99,0,kirkwood_rep3
1218,930,12,P30479,19247048.6322,2.03,1.965,5046053714146.8,0.99,0,kirkwood_rep3
1219,931,12,P30481,19248229.9415,2.0301,1.9649,5047991609698.23,0.99,0,kirkwood_rep3
1220,932,12,P30483,19250097.2615,2.0302,1.9647,5051037144923.64,0.99,0,kirkwood_rep3
1221,933,12,P30485,19247835.1425,2.0301,1.9649,5047352165041.55,0.99,0,kirkwood_rep3
1222,934,12,P30487,19250094.0987,2.0302,1.9647,5051031964544.9,0.99,0,kirkwood_rep3
1223,935,12,P30488,19249271.537,2.0301,1.9648,5049706164256.76,0.99,0,kirkwood_rep3
1224,936,12,P30519,21002618.8166,2.1343,2.1539,5308756755364.92,0.9892,0,kirkwood_rep3
1225,937,12,P30520,80870865.7404,26.525,1.835,47854224388522.9,0.9967,0,kirkwood_rep3
1226,938,12,P30533,5138575.3685,1.7467,1.5241,35878121012215.1,0.9842,0,kirkwood_rep3
1227,938,12,P30533,29435987.03,27.3551,1.8667,35878121012215.1,0.9842,0,kirkwood_rep3
1228,939,12,P30566,292865582.0963,23.7439,1.7436,631608710179231,0.9963,0,kirkwood_rep3
1229,940,12,P30622,67349318.3983,8.6935,1.4857,444897616498997,0.961,0,kirkwood_rep3
1230,941,12,P30626,229387063.7569,33.0068,1.8442,396105191687186,0.9974,0,kirkwood_rep3
1231,942,12,P30711,2653984.9005,6,1.3948,6610635940960.48,0.9833,0,kirkwood_rep3
1232,942,12,P30711,13288693.4402,29.6602,2.0306,6610635940960.48,0.9833,0,kirkwood_rep3
1233,944,12,P30837,16229730.648,24.0686,2.1289,26464799034673.2,0.9617,0,kirkwood_rep3
1234,945,12,P30876,11522225.3277,4.8504,-3.0494,22349130652240.9,0.9974,0,kirkwood_rep3
1235,945,12,P30876,16841104.2186,14.875,7.8485,22349130652240.9,0.9974,0,kirkwood_rep3
1236,945,12,P30876,17512682.4073,24.6902,1.7281,22349130652240.9,0.9974,0,kirkwood_rep3
1237,945,12,P30876,50593421.7272,15.0551,1.9483,22349130652240.9,0.9974,0,kirkwood_rep3
1238,946,12,P31040,30761301.8761,2.7602,1.7846,20976488121520,0.9889,0,kirkwood_rep3
1239,946,12,P31040,4574640.3988,27.6818,1.6959,20976488121520,0.9889,0,kirkwood_rep3
1240,947,12,P31150,62155934.0175,27.5781,2.3618,51422291240164.4,0.9948,0,kirkwood_rep3
1241,948,12,P31153,6236700.6107,24.9566,1.0851,7552484271008.55,0.9703,0,kirkwood_rep3
1242,948,12,P31153,5807102.1354,22.4148,-2.9955,7552484271008.55,0.9703,0,kirkwood_rep3
1243,948,12,P31153,8174504.2202,29.8401,1.9751,7552484271008.55,0.9703,0,kirkwood_rep3
1244,951,12,P31350,6642538.7637,23.6732,2.1533,2311733247991.88,0.9631,0,kirkwood_rep3
1245,952,12,P31483,37538565.3043,33.3384,2.2224,10579657085603.2,0.997,0,kirkwood_rep3
1246,953,12,P31689,20347427.3637,3.7224,3.1087,93188200605278.4,0.9501,0,kirkwood_rep3
1247,953,12,P31689,9352674.2784,35.1744,4.103,93188200605278.4,0.9501,0,kirkwood_rep3
1248,953,12,P31689,15051658.108,21.5367,2.9438,93188200605278.4,0.9501,0,kirkwood_rep3
1249,953,12,P31689,9802871.887,15.1946,8.6541,93188200605278.4,0.9501,0,kirkwood_rep3
1250,954,12,P31751,4434346.4178,28.3952,1.6173,530895179671.104,0.986,0,kirkwood_rep3
1251,955,12,P31930,8314663.8677,2.2722,1.6877,729199119221.612,0.9918,0,kirkwood_rep3
1252,957,12,P31939,20978748577.2508,21.5108,0.181,1.07760453143088E+015,0.9962,0,kirkwood_rep3
1253,957,12,P31939,371335173.7601,25.2552,1.7576,1.07760453143088E+015,0.9962,0,kirkwood_rep3
1254,958,12,P31942,166646219.4567,34.587,3.799,426782653305669,0.9113,0,kirkwood_rep3
1255,959,12,P31943,33227938.8512,4.7741,4.1596,579657323350628,0.9788,0,kirkwood_rep3
1256,959,12,P31943,30126486.5794,21.9532,10.8419,579657323350628,0.9788,0,kirkwood_rep3
1257,959,12,P31943,68841048.5713,32.3188,6.3866,579657323350628,0.9788,0,kirkwood_rep3
1258,959,12,P31943,40081522.0716,28.3529,1.6617,579657323350628,0.9788,0,kirkwood_rep3
1259,960,12,P31946,713506677.7121,26.3239,2.1392,520636129393770,0.9895,0,kirkwood_rep3
1260,961,12,P31947,811713142.8459,25.9419,1.8463,3296024380695071,0.9927,0,kirkwood_rep3
1261,962,12,P31948,929712320.4653,18.8179,2.1137,1.36733300716957E+015,0.8785,0,kirkwood_rep3
1262,962,12,P31948,726927126.7938,22.0956,-3.193,1.36733300716957E+015,0.8785,0,kirkwood_rep3
1263,963,12,P31949,506925106.5027,31.5443,2.0194,985469924481635,0.9983,0,kirkwood_rep3
1264,964,12,P32119,139491998.8564,23.1408,1.8854,131191202311164,0.989,0,kirkwood_rep3
1265,965,12,P32322,89061285.9145,19.7722,1.926,125311813567649,0.9913,0,kirkwood_rep3
1266,968,12,P32929,24990015.204,24.2389,2.1191,1874152618439.39,0.9988,0,kirkwood_rep3
1267,969,12,P32969,81623563.3069,3.7032,2.5077,450688193068754,0.9815,0,kirkwood_rep3
1268,969,12,P32969,44897451.4896,6.8032,-4.0333,450688193068754,0.9815,0,kirkwood_rep3
1269,970,12,P33121,4274869.4049,2.3784,1.8263,39397919079.3309,0.9985,0,kirkwood_rep3
1270,971,12,P33176,875184740.1756,14.6469,1.7917,3.21943151575242E+015,0.9982,0,kirkwood_rep3
1271,972,12,P33240,8171118.3364,4.5152,-2.81,153612125974563,0.9613,0,kirkwood_rep3
1272,972,12,P33240,36777157.0379,15.2193,2.2463,153612125974563,0.9613,0,kirkwood_rep3
1273,972,12,P33240,13773564.2857,22.582,3.5314,153612125974563,0.9613,0,kirkwood_rep3
1274,973,12,P33316,145606130.1111,28.0639,2.4458,963111670086223,0.9829,0,kirkwood_rep3
1275,974,12,P33552,88203819.3998,34.1437,1.8462,42426137185832.6,0.9933,0,kirkwood_rep3
1276,975,12,P33991,47436959436.977,17.7527,2.1403,377009251382186,0.9827,0,kirkwood_rep3
1277,976,12,P33992,6389201365.8431,17.5894,2.1882,255316292176719,0.9726,0,kirkwood_rep3
1278,976,12,P33992,622791667.8466,23.5145,-5.6219,255316292176719,0.9726,0,kirkwood_rep3
1279,977,12,P33993,648031200.6576,17.6486,1.8568,1.39814702329714E+015,0.9986,0,kirkwood_rep3
1280,978,12,P34896,20027375.6955,23.4372,1.7987,10420502338991.9,0.9873,0,kirkwood_rep3
1281,979,12,P34897,193999613.5651,22.0936,1.7982,452924158599044,0.9941,0,kirkwood_rep3
1282,981,12,P34931,11720620045.4535,21.7123,-1.9565,130276276395336,0.9856,0,kirkwood_rep3
1283,982,12,P34932,1589283923.5734,20.8059,2.0316,2.36021417317108E+015,0.9971,0,kirkwood_rep3
1284,983,12,P34949,9914204.872,29.3618,2.0297,470434719022.122,0.9964,0,kirkwood_rep3
1285,984,12,P35052,12144790.7326,4.4269,3.1957,3374633823744.31,0.9938,0,kirkwood_rep3
1286,984,12,P35052,4012130.216,11.3068,5.6803,3374633823744.31,0.9938,0,kirkwood_rep3
1287,985,12,P35080,5292273.0725,33.9445,1.991,371062673435.526,0.9906,0,kirkwood_rep3
1288,986,12,P35221,15395677.1264,2.9269,2.4424,39881129422986.4,0.9626,0,kirkwood_rep3
1289,986,12,P35221,44473329.8014,23.8389,1.7988,39881129422986.4,0.9626,0,kirkwood_rep3
1290,986,12,P35221,8380372.0159,19.693,-2.3215,39881129422986.4,0.9626,0,kirkwood_rep3
1291,987,12,P35222,3034943.4085,3.2854,1.8616,1781285975396.14,0.9292,0,kirkwood_rep3
1292,987,12,P35222,971788.1699,10.2122,3.239,1781285975396.14,0.9292,0,kirkwood_rep3
1293,987,12,P35222,2183669.5697,21.5182,3.2722,1781285975396.14,0.9292,0,kirkwood_rep3
1294,988,12,P35232,85562566.0319,2.5245,1.8993,686597445705448,0.9559,0,kirkwood_rep3
1295,990,12,P35241,51007167.7012,24.8109,1.9367,277688568566246,0.9555,0,kirkwood_rep3
1296,991,12,P35244,5820285.8083,31.4103,2.8191,32898673996335.3,0.9793,0,kirkwood_rep3
1297,991,12,P35244,22332067.2932,17.6844,4.9819,32898673996335.3,0.9793,0,kirkwood_rep3
1298,992,12,P35249,4662804.3981,5.8987,4.7921,2767046405718.94,0.9721,0,kirkwood_rep3
1299,992,12,P35249,4453629.8705,24.2226,1.8706,2767046405718.94,0.9721,0,kirkwood_rep3
1300,992,12,P35249,1566394.4433,33.8864,2.7883,2767046405718.94,0.9721,0,kirkwood_rep3
1301,992,12,P35249,4220226.7197,19.807,5.236,2767046405718.94,0.9721,0,kirkwood_rep3
1302,993,12,P35250,3467912.6106,7.8156,3.8565,2476240096561.93,0.9729,0,kirkwood_rep3
1303,993,12,P35250,1839275.5278,33.2805,2.7756,2476240096561.93,0.9729,0,kirkwood_rep3
1304,993,12,P35250,4711639.5142,19.5496,4.142,2476240096561.93,0.9729,0,kirkwood_rep3
1305,993,12,P35250,2554197.7081,23.7988,1.699,2476240096561.93,0.9729,0,kirkwood_rep3
1306,994,12,P35251,1118933.5724,5.9057,2.4085,26466923910.273,0.9979,0,kirkwood_rep3
1307,994,12,P35251,2172313.1086,4.0166,1.7193,26466923910.273,0.9979,0,kirkwood_rep3
1308,995,12,P35268,43826027.969,8.4922,1.6229,186228936872956,0.9853,0,kirkwood_rep3
1309,995,12,P35268,49663698.8482,7.5109,4.7849,186228936872956,0.9853,0,kirkwood_rep3
1310,996,12,P35269,17452688.0908,22.4645,1.8462,8531435934396.63,0.9914,0,kirkwood_rep3
1311,996,12,P35269,13125020.0316,15.0279,-1.8095,8531435934396.63,0.9914,0,kirkwood_rep3
1312,997,12,P35270,41807283.7254,29.9725,2.2282,29811222362594.7,0.9929,0,kirkwood_rep3
1313,998,12,P35520,232201883.8684,22.5625,0.2872,7947036391632.13,0.9983,0,kirkwood_rep3
1314,998,12,P35520,49075336.8155,24.4736,1.26,7947036391632.13,0.9983,0,kirkwood_rep3
1315,999,12,P35527,106330741.7515,1.5328,1.4352,2397101654375742,0.9068,0,kirkwood_rep3
1316,999,12,P35527,50200920.3888,33.673,2.2736,2397101654375742,0.9068,0,kirkwood_rep3
1317,1000,12,P35573,20251613.7161,22.1754,2.1688,1655328090660.97,0.9983,0,kirkwood_rep3
1318,1000,12,P35573,5883244.3003,19.9556,3.1093,1655328090660.97,0.9983,0,kirkwood_rep3
1319,1001,12,P35579,12859504863.4221,35.1986,2.3817,6.19394265374329E+017,0.9696,0,kirkwood_rep3
1320,1002,12,P35580,83880320.1046,10.5688,2.2247,1.07317922808685E+015,0.9589,0,kirkwood_rep3
1321,1002,12,P35580,519696611.2055,34.8202,2.3249,1.07317922808685E+015,0.9589,0,kirkwood_rep3
1322,1003,12,P35606,232275809.2027,14.3715,1.839,154851801725357,0.9975,0,kirkwood_rep3
1323,1004,12,P35610,7919653.4692,2.6174,2.28,753863227835.718,0.9927,0,kirkwood_rep3
1324,1005,12,P35611,12373820.0073,12.9206,-1.8418,4802492558967.04,0.9884,0,kirkwood_rep3
1325,1005,12,P35611,9598489.3518,16.1135,5.3159,4802492558967.04,0.9884,0,kirkwood_rep3
1326,1006,12,P35613,28474891.5138,2.1739,1.8903,23270409833251.2,0.9854,0,kirkwood_rep3
1327,1007,12,P35626,1811420.7705,26.5019,1.8833,6834155028.0396,0.9982,0,kirkwood_rep3
1328,1008,12,P35637,40913517.3584,29.3827,6.9498,1370962638339998,0.9235,0,kirkwood_rep3
1329,1008,12,P35637,69292891.7272,36.965,2.5128,1370962638339998,0.9235,0,kirkwood_rep3
1330,1009,12,P35658,36564467.7313,11.2552,2.0341,6937139118840.46,0.993,0,kirkwood_rep3
1331,1009,12,P35658,5929490.8191,15.2947,-4.8256,6937139118840.46,0.993,0,kirkwood_rep3
1332,1009,12,P35658,7590635.81,14.4536,-1.4815,6937139118840.46,0.993,0,kirkwood_rep3
1333,1010,12,P35659,1398578.2147,21.5544,-5.2802,2967268975101.89,0.978,0,kirkwood_rep3
1334,1010,12,P35659,1710544.9087,35.8176,1.6857,2967268975101.89,0.978,0,kirkwood_rep3
1335,1010,12,P35659,7556884.0835,31.6416,2.3379,2967268975101.89,0.978,0,kirkwood_rep3
1336,1011,12,P35749,138002566.9862,35.3404,1.8935,92796191082585.7,0.9978,0,kirkwood_rep3
1337,1012,12,P35754,302253986.9238,33.9926,1.8914,155165863377447,0.9994,0,kirkwood_rep3
1338,1013,12,P35813,4381203.031,32.8768,1.6782,2070712260800.51,0.9983,0,kirkwood_rep3
1339,1013,12,P35813,23162299.4679,28.7599,1.9798,2070712260800.51,0.9983,0,kirkwood_rep3
1340,1014,12,P35908,138489039.1525,1.175,1.3852,2.5197467868685E+015,0.918,0,kirkwood_rep3
1341,1015,12,P35998,372911029.7097,10.3056,3.5581,573677507638508,0.9926,0,kirkwood_rep3
1342,1015,12,P35998,63373792.9564,20.9795,1.7644,573677507638508,0.9926,0,kirkwood_rep3
1343,1016,12,P36404,3431879.0127,22.4464,1.9518,1265304084334.82,0.9647,0,kirkwood_rep3
1344,1016,12,P36404,3288311.4257,33.1967,2.8607,1265304084334.82,0.9647,0,kirkwood_rep3
1345,1017,12,P36405,181982564.1365,31.9163,1.7504,710912895370382,0.9926,0,kirkwood_rep3
1346,1018,12,P36507,68904393.8992,28.1599,1.7373,112891726999636,0.9881,0,kirkwood_rep3
1347,1019,12,P36542,50180270.8151,2.5998,2.257,65726301631128.1,0.9887,0,kirkwood_rep3
1348,1020,12,P36543,64461592.2086,19.8254,1.9489,129442240414471,0.9858,0,kirkwood_rep3
1349,1021,12,P36551,39969396.1197,26.8863,1.987,6587809137286.15,0.9973,0,kirkwood_rep3
1350,1022,12,P36578,644916352.3166,4.6462,1.9547,914850223573819,0.9907,0,kirkwood_rep3
1351,1023,12,P36639,275251754.5135,32.4823,1.8776,538352654096425,0.9972,0,kirkwood_rep3
1352,1024,12,P36776,14534143.7434,15.0129,1.7756,43742382271820.1,0.987,0,kirkwood_rep3
1353,1024,12,P36776,14405758.1556,24.1993,1.5971,43742382271820.1,0.987,0,kirkwood_rep3
1354,1024,12,P36776,16541072.6688,19.3294,5.2682,43742382271820.1,0.987,0,kirkwood_rep3
1355,1025,12,P36871,202945554.2787,29.2626,1.8424,190425788118237,0.9981,0,kirkwood_rep3
1356,1026,12,P36873,13291407.684,17.9162,5.785,22960898967344.5,0.9773,0,kirkwood_rep3
1357,1026,12,P36873,10155852.662,33.1386,-3.6997,22960898967344.5,0.9773,0,kirkwood_rep3
1358,1026,12,P36873,22486093.5305,24.5192,2.4464,22960898967344.5,0.9773,0,kirkwood_rep3
1359,1026,12,P36873,13377140.3086,29.1494,-1.9094,22960898967344.5,0.9773,0,kirkwood_rep3
1360,1027,12,P36915,25822121.4178,25.3514,1.8932,23309298279590.5,0.9862,0,kirkwood_rep3
1361,1029,12,P36954,9723632.4947,15.1017,2.1628,38105553870997.5,0.9413,0,kirkwood_rep3
1362,1029,12,P36954,13559026.0292,30.109,1.3878,38105553870997.5,0.9413,0,kirkwood_rep3
1363,1030,12,P36957,61678354.3053,8.7726,2.4089,266315151635570,0.9783,0,kirkwood_rep3
1364,1031,12,P36969,42792770.9913,32.9017,2.2789,12984357256587.7,0.9967,0,kirkwood_rep3
1365,1032,12,P37108,31264453.9466,16.6051,2.0149,5065242341434.08,0.9452,0,kirkwood_rep3
1366,1033,12,P37198,9427920.8349,11.72,2.8275,46749616949262.7,0.9201,0,kirkwood_rep3
1367,1033,12,P37198,11194797.4211,18.6065,2.2258,46749616949262.7,0.9201,0,kirkwood_rep3
1368,1034,12,P37268,10027322.3908,2.0501,2.206,2289199001677.14,0.9815,0,kirkwood_rep3
1369,1035,12,P37802,1043608959.6515,31.3817,1.904,4244544057206017,0.9991,0,kirkwood_rep3
1370,1035,12,P37802,529853717.4388,32.8904,-2.3103,4244544057206017,0.9991,0,kirkwood_rep3
1371,1036,12,P37840,4935113.4132,27.4931,1.6146,801397110754.789,0.9832,0,kirkwood_rep3
1372,1037,12,P38117,54575209.1186,28.7479,1.7595,63482262002295.6,0.9902,0,kirkwood_rep3
1373,1038,12,P38159,69738290.5,6.0931,4.9405,2.83521761746758E+015,0.8721,0,kirkwood_rep3
1374,1039,12,P38432,3408523.5391,2.4996,1.4135,13412425701354.2,0.8186,0,kirkwood_rep3
1375,1039,12,P38432,3726407.5274,32.7842,4.1735,13412425701354.2,0.8186,0,kirkwood_rep3
1376,1040,12,P38571,14157617.4954,34.7458,2.5529,23597390110407.7,0.9662,0,kirkwood_rep3
1377,1041,12,P38606,141051607.984,19.8121,2.0195,564797441940460,0.9754,0,kirkwood_rep3
1378,1042,12,P38646,76443899.5182,22.0001,3.601,1.21883387475681E+015,0.9922,0,kirkwood_rep3
1379,1042,12,P38646,171767946.9052,24.4978,2.0812,1.21883387475681E+015,0.9922,0,kirkwood_rep3
1380,1043,12,P38919,109851221.8867,3.577,2.1905,320754240088432,0.9914,0,kirkwood_rep3
1381,1043,12,P38919,83764830.9652,28.9779,2.0116,320754240088432,0.9914,0,kirkwood_rep3
1382,1044,12,P38935,1223873.65,6.349,2.0531,10464789036.2092,0.9942,0,kirkwood_rep3
1383,1046,12,P39019,139942757.6049,8.3669,2.5687,251931572743551,0.9951,0,kirkwood_rep3
1384,1046,12,P39019,25094485.8117,8.801,6.587,251931572743551,0.9951,0,kirkwood_rep3
1385,1047,12,P39023,211306019.7322,4.6113,1.6827,231097571769873,0.9972,0,kirkwood_rep3
1386,1047,12,P39023,172967291.5104,4.0408,2.941,231097571769873,0.9972,0,kirkwood_rep3
1387,1048,12,P39656,182823837.9332,1.9577,2.127,674165924456870,0.9825,0,kirkwood_rep3
1388,1049,12,P39687,316116839.9837,23.9901,1.8535,558181939184265,0.9976,0,kirkwood_rep3
1389,1050,12,P39748,134673239.5084,28.0128,2.4824,87587691039216.8,0.3619,0,kirkwood_rep3
1390,1050,12,P39748,1489321365.2575,33.024,5.7875,87587691039216.8,0.3619,0,kirkwood_rep3
1391,1052,12,P40121,64776099.1627,29.6442,2.0422,33360836419540.6,0.9958,0,kirkwood_rep3
1392,1053,12,P40123,59998625.5111,18.0887,1.8324,26102592462488,0.9978,0,kirkwood_rep3
1393,1054,12,P40222,253929401.8124,12.5451,1.8455,180581337875887,0.9979,0,kirkwood_rep3
1394,1055,12,P40227,2019217415.4019,15.5939,2.0186,6815249913394561,0.9992,0,kirkwood_rep3
1395,1056,12,P40261,527406948.1593,31.7041,2.1117,7283091064222464,0.9889,0,kirkwood_rep3
1396,1057,12,P40337,2892692.4835,26.7292,2.0059,133963391295.629,0.9909,0,kirkwood_rep3
1397,1059,12,P40425,3058628.8073,20.5854,2.0315,33584300977.121,0.9962,0,kirkwood_rep3
1398,1060,12,P40429,187909112.378,4.3661,2.5378,3.66568290764546E+015,0.963,0,kirkwood_rep3
1399,1061,12,P40616,14133735.9071,37.6579,1.9632,8317201471124.45,0.9782,0,kirkwood_rep3
1400,1061,12,P40616,41666202.5374,33.8405,2.1975,8317201471124.45,0.9782,0,kirkwood_rep3
1401,1062,12,P40692,20974925.2654,18.9521,2.0244,5739977812362.24,0.9947,0,kirkwood_rep3
1402,1063,12,P40763,89571117.3779,23.2088,1.868,46502331097743.4,0.997,0,kirkwood_rep3
1403,1064,12,P40818,11094402.3473,18.512,1.6722,1544767849109.3,0.9939,0,kirkwood_rep3
1404,1065,12,P40855,14868780.4325,24.117,2.383,4663991479694.19,0.9923,0,kirkwood_rep3
1405,1066,12,P40925,196354733.4529,28.1079,1.9905,1.92087749050652E+015,0.9748,0,kirkwood_rep3
1406,1067,12,P40926,522543568.272,29.5002,1.9723,1.14734669366059E+015,0.998,0,kirkwood_rep3
1407,1068,12,P40937,6988731.7751,5.6395,3.427,4346247736084.09,0.9737,0,kirkwood_rep3
1408,1068,12,P40937,5422936.4837,21.0195,3.7475,4346247736084.09,0.9737,0,kirkwood_rep3
1409,1068,12,P40937,1389686.7102,33.5002,1.6745,4346247736084.09,0.9737,0,kirkwood_rep3
1410,1069,12,P40938,1277934.3595,10.4273,3.244,835466325842.816,0.8098,0,kirkwood_rep3
1411,1070,12,P40939,204945907.2029,2.3488,1.8284,332737674497140,0.9791,0,kirkwood_rep3
1412,1071,12,P41091,35145050.1088,5.1881,1.907,177513859735617,0.9748,0,kirkwood_rep3
1413,1071,12,P41091,21312676.6166,37.211,-2.8007,177513859735617,0.9748,0,kirkwood_rep3
1414,1071,12,P41091,22658234.047,7.8457,5.0582,177513859735617,0.9748,0,kirkwood_rep3
1415,1071,12,P41091,11706746.1567,22.0845,4.0748,177513859735617,0.9748,0,kirkwood_rep3
1416,1072,12,P41208,24062591.5906,29.7053,1.7346,29937484499409.5,0.9544,0,kirkwood_rep3
1417,1073,12,P41214,14559715.134,23.5956,2.2986,3016222181474.24,0.9944,0,kirkwood_rep3
1418,1074,12,P41223,5170229.5928,3.8722,-2.0455,11007601699067.9,0.9944,0,kirkwood_rep3
1419,1074,12,P41223,27650385.1039,32.6343,2.2647,11007601699067.9,0.9944,0,kirkwood_rep3
1420,1074,12,P41223,19222491.1828,37.7028,2.2251,11007601699067.9,0.9944,0,kirkwood_rep3
1421,1075,12,P41227,47090058.6269,21.8429,2.0716,3523033903614.82,0.9916,0,kirkwood_rep3
1422,1076,12,P41229,8568857.4867,17.6053,1.7136,342150750078.248,0.9977,0,kirkwood_rep3
1423,1077,12,P41236,12654559.6265,7.0958,2.3085,6137613749477.67,0.9876,0,kirkwood_rep3
1424,1077,12,P41236,10261036.9303,24.5806,1.7366,6137613749477.67,0.9876,0,kirkwood_rep3
1425,1078,12,P41240,12115215.7608,28.8617,1.85,1330951066497.19,0.9917,0,kirkwood_rep3
1426,1079,12,P41250,741351611.1569,22.5327,1.8438,2.39249730762227E+015,0.9981,0,kirkwood_rep3
1427,1080,12,P41252,222445413.6917,4.5838,2.4924,909631125407135,0.9945,0,kirkwood_rep3
1428,1080,12,P41252,39360724.8393,11.0244,-5.8264,909631125407135,0.9945,0,kirkwood_rep3
1429,1081,12,P41567,277298989.0407,32.3803,1.9672,156892661875058,0.9945,0,kirkwood_rep3
1430,1081,12,P41567,111683302.8167,31.0952,1.4564,156892661875058,0.9945,0,kirkwood_rep3
1431,1082,12,P41743,14160681.0516,26.6262,1.8321,1769110541234.54,0.9936,0,kirkwood_rep3
1432,1082,12,P41743,2978877.5443,20.4652,2.2418,1769110541234.54,0.9936,0,kirkwood_rep3
1433,1083,12,P42025,36080254.6572,10.9809,2.0539,11805253202245.5,0.9967,0,kirkwood_rep3
1434,1084,12,P42126,11613272.219,27.7203,1.7104,1441302132050.59,0.9946,0,kirkwood_rep3
1435,1085,12,P42166,38791376.9005,3.3092,3.3788,1.30377761518066E+015,0.8513,0,kirkwood_rep3
1436,1085,12,P42166,30885824.3148,27.829,9.1601,1.30377761518066E+015,0.8513,0,kirkwood_rep3
1437,1085,12,P42166,18890016.1215,33.9537,1.2517,1.30377761518066E+015,0.8513,0,kirkwood_rep3
1438,1085,12,P42166,23052869.5444,20.4537,-1.5733,1.30377761518066E+015,0.8513,0,kirkwood_rep3
1439,1086,12,P42167,6265093.1828,1.8316,1.8356,661147211515.714,0.9894,0,kirkwood_rep3
1440,1086,12,P42167,3166477.6144,26.0694,2.146,661147211515.714,0.9894,0,kirkwood_rep3
1441,1087,12,P42224,202257963.9617,21.0871,1.658,1.97073155644383E+015,0.975,0,kirkwood_rep3
1442,1089,12,P42285,5383075.5369,7.8437,4.9721,12277821966325.6,0.9686,0,kirkwood_rep3
1443,1089,12,P42285,9963173.5808,23.6603,3.4438,12277821966325.6,0.9686,0,kirkwood_rep3
1444,1089,12,P42285,8257611.3238,32.2832,2.031,12277821966325.6,0.9686,0,kirkwood_rep3
1445,1089,12,P42285,12671932.5175,5.0978,2.0512,12277821966325.6,0.9686,0,kirkwood_rep3
1446,1090,12,P42330,55112723.3136,30.8367,1.7255,46593188311637.5,0.9942,0,kirkwood_rep3
1447,1091,12,P42345,29476346.1199,13.2268,1.6259,41588915196714.7,0.9766,0,kirkwood_rep3
1448,1092,12,P42566,4155786.5215,16.7624,2.6874,3131691589016.57,0.9964,0,kirkwood_rep3
1449,1092,12,P42566,18191371.2648,11.522,2.0314,3131691589016.57,0.9964,0,kirkwood_rep3
1450,1094,12,P42677,61266748.3871,6.5715,4.1886,102545383968062,0.9929,0,kirkwood_rep3
1451,1094,12,P42677,10097469.4412,34.0321,1.632,102545383968062,0.9929,0,kirkwood_rep3
1452,1096,12,P42704,319743655.6298,19.9889,2.3472,2622524381044154,0.9901,0,kirkwood_rep3
1453,1096,12,P42704,63114553.32,9.8324,-6.3852,2622524381044154,0.9901,0,kirkwood_rep3
1454,1097,12,P42765,32158309.6395,24.6625,1.8448,2996413633934.05,0.9986,0,kirkwood_rep3
1455,1098,12,P42766,65630020.0113,8.5255,-1.9754,116343646745558,0.3198,0,kirkwood_rep3
1456,1098,12,P42766,659080894.2152,2.3916,-2.6998,116343646745558,0.3198,0,kirkwood_rep3
1457,1099,12,P42785,43744289.7264,25.5026,1.4848,88635648770728.1,0.977,0,kirkwood_rep3
1458,1100,12,P42858,35555845.0803,18.4914,1.7063,15906683045707.4,0.9937,0,kirkwood_rep3
1459,1101,12,P43034,8794540.4016,7.3397,1.8792,30911208708326.9,0.9696,0,kirkwood_rep3
1460,1101,12,P43034,19126608.6637,25.3325,1.8361,30911208708326.9,0.9696,0,kirkwood_rep3
1461,1101,12,P43034,3529676.5001,14.4132,-11.6973,30911208708326.9,0.9696,0,kirkwood_rep3
1462,1102,12,P43121,19171498.4391,1.9881,1.8076,365699141663.763,0.9955,0,kirkwood_rep3
1463,1103,12,P43243,176514322.1504,3.7287,2.6223,508719859388856,0.9808,0,kirkwood_rep3
1464,1104,12,P43246,1701804707.8127,22.8129,3.0375,43928228369329.2,0.9377,0,kirkwood_rep3
1465,1105,12,P43304,4392034.1361,2.9405,1.881,63916044129.1504,0.9949,0,kirkwood_rep3
1466,1106,12,P43307,26887149.5906,1.9216,2.0101,22626115072421.5,0.9798,0,kirkwood_rep3
1467,1107,12,P43358,9749157.5847,17.3451,-5.6396,107147386164717,0.9751,0,kirkwood_rep3
1468,1107,12,P43358,14020093.1651,4.9281,-4.5794,107147386164717,0.9751,0,kirkwood_rep3
1469,1107,12,P43358,7874800.335,35.0934,3.8013,107147386164717,0.9751,0,kirkwood_rep3
1470,1107,12,P43358,52934166.1595,25.895,1.5984,107147386164717,0.9751,0,kirkwood_rep3
1471,1108,12,P43487,555900784.8838,27.1023,1.8255,2.99238130081188E+015,0.9935,0,kirkwood_rep3
1472,1109,12,P43490,431233068.5996,26.7542,1.5889,4400361738717021,0.9872,0,kirkwood_rep3
1473,1110,12,P43686,407183812.6574,10.5476,3.3119,2.13259478965508E+015,0.9965,0,kirkwood_rep3
1474,1111,12,P43897,16772078.6284,29.2091,3.4694,7081533143148.92,0.9926,0,kirkwood_rep3
1475,1112,12,P45877,12300501.4395,32.3768,2.0899,738540540748.301,0.9956,0,kirkwood_rep3
