uniprot_acc	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108
P32485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1057600	0	0	0	2095500	0	2460100	116710000	349070000	7427600	26276000	5786700	3317000	1535200	2386700	2504500	2380000	1925800	1246400	694470	2180000	0	0	0	0	0	0	0	0	0	0	1836800	0	0	0	1255400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	914820	0	2691700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4199800	8160700	52243000	36887000	25329000	7899000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8855500	0	0	0	10905000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3064400	21728000	2435800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4569800	3576400	17568000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32495	0	0	0	2674000	1391200	0	0	1061100	0	0	0	0	0	0	0	0	0	2215700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2203200	6552200	36507000	858280000	689830000	323820000	87994000	77553000	93477000	100250000	15544000	85660000	10708000	39072000	14617000	10089000	11091000	8851000	9638600	9165000	10219000	16188000	20004000	7002600	0	0	14539000	12900000	13850000	10746000	13858000	11671000	28678000	8525100	8271700	7388400	13230000	10286000	4471100	9909400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11995000	0	0	0	0	0	0	7855700	0	0	34083000	29006000	34992000	162140000	150420000	35035000	30660000	25552000	33756000	31306000	30202000	21833000	65524000	411280000	114610000	77486000	69215000	62429000	61901000	28163000	13467000	8926400	9085700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5157300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32497	0	0	0	0	0	0	0	0	0	0	0	2259000	6069600	0	4535400	0	0	0	5699800	2370400	31621000	11325000	27121000	10505000	13785000	0	0	16575000	26573000	20906000	74249000	1186200000	3126600000	61533000	131850000	13199000	29104000	4674900	8771300	10202000	6252100	5050600	38856000	15316000	2883800	0	0	0	0	0	0	2979400	3611300	3134200	0	0	15634000	15974000	17101000	6676800	30039000	8166000	7442200	12037000	5694600	9080500	12164000	13985000	20980000	13136000	14335000	26500000	93908000	154980000	474600000	90621000	481400000	399670000	730200000	334070000	162610000	197120000	176750000	182200000	192240000	156230000	166190000	183630000	159280000	114620000	64846000	121130000	83418000	144050000	115600000	0	61893000	90126000	76139000	110190000	47168000	0	0	0	0	0	0	0
P32499	0	0	0	0	15650000	7316300	5478800	6942100	4786700	7258100	4265900	9097200	3624300	7755900	6350000	5689300	3081300	57951000	28825000	23323000	0	11013000	3047300	4361400	0	5677100	0	0	8391000	10316000	12473000	32277000	28715000	63067000	20652000	28551000	23235000	13782000	12948000	27334000	24494000	30051000	35881000	27858000	19223000	9993500	0	3311300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13686000	0	0	0	0	0	0	0	0	8540100	11284000	9307400	23586000	41685000	27370000	14456000	12387000	12406000	13482000	8922100	6025700	21915000	13743000	11150000	12365000	7751300	0	0	0	7781300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32505	0	0	0	0	24978000	42059000	20532000	16913000	12262000	19210000	13538000	12722000	17911000	17918000	17016000	18248000	35682000	38880000	24878000	14492000	16808000	43872000	6381500	15204000	51810000	0	14212000	23713000	24683000	8337700	7355000	19057000	13120000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19144000	0	0	0	0	13548000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32521	0	0	0	26185000	49096000	22387000	10080000	10196000	8929800	7732900	26831000	15840000	18896000	18333000	10532000	9413100	9151600	4912100	3986600	0	5676900	6547800	1761900	0	0	0	0	0	4449900	0	9126600	66029000	13590000	0	0	0	13540000	15149000	59889000	0	0	20328000	10844000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32523	0	0	0	0	0	0	0	0	0	0	0	1732000	0	0	2732700	4881900	0	0	0	0	0	0	0	0	2822400	3501500	0	1729800	0	1638500	2368500	0	108190000	0	2833800	4361900	3254500	5100400	2207700	0	0	0	0	1451100	0	0	0	0	4843900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1899300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3693600	0	0	4602100	13991000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32527	0	0	0	0	0	327330	345220	193220	371650	63121	0	0	0	0	192910	282490	634960	1180000	458910	229050	210320	97086	0	0	986760	535300	0	111240000	270220000	110770000	20554000	72784000	603090000	854960000	91213000	447390000	7980000000	3117800000	748180000	177140000	86819000	55463000	53284000	21498000	2240400	1755500	1778100	1828800	516880	407380	765720	478320	438810	656750	487370	562270	638370	759770	0	277530	839390	0	0	296660	539290	517130	311080	513440	404920	625110	0	0	0	1393500	279460	0	0	516730	1197300	581220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2938200	1741900	76471000	290060000	4521300	1648000	0	776840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3567700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4776100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32529	0	0	0	0	0	0	0	0	0	0	0	0	0	9549000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7741500	16787000	16116000	75810000	37994000	44293000	15742000	0	0	26507000	49524000	240240000	74698000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57554000	0	0	30989000	0	0	0	0	0	0	14294000	19948000	17230000	20910000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23962000
P32558	345110	0	0	0	3008900	534800	0	0	0	0	0	0	0	0	0	0	0	0	0	3901900	14718000	29305000	3760000	20303000	850650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1616800	0	1152600	0	14198000	0	5454000	1120600	463370	1239200	3509900	8831600	2722500	8032200	12309000	23402000	38832000	118070000	276500000	736230000	1097100000	1836400000	3267800000	3482300000	3438200000	2586200000	835570000	413070000	268840000	176720000	156960000	111260000	108520000	114510000	27079000	135430000	108280000	106710000	93691000	81258000	114100000	90339000	85692000	98173000	109560000	96197000	92151000	79034000	24160000	19871000	61252000	42653000	33605000	44122000	0	21670000	26011000	26910000	24295000	24009000	0	0	0	0	0	0	0
P32565	0	0	0	6216400	0	0	0	0	3041600	1677700	0	674730	1128100	0	3091900	4972200	1827100	0	0	0	0	0	0	6156200	0	0	0	0	3062300	3197200	6396100	7958500	5428800	7329600	4376400	14824000	53835000	76568000	206270000	1421100000	597650000	1605800000	856720000	210480000	299860000	194430000	117660000	243900000	105720000	63968000	154540000	118990000	140310000	130770000	201350000	58534000	61916000	56448000	49239000	30224000	44567000	40422000	27507000	38555000	38289000	65813000	46345000	33970000	31509000	34911000	22791000	19123000	23348000	23660000	52533000	19929000	14960000	17125000	35855000	16854000	16313000	12984000	12227000	13571000	12798000	5268300	6032100	8104200	6229800	0	0	9650700	0	0	13170000	0	0	0	0	0	0	0	0	0	0	0	0	0
P32566	0	0	0	0	1477400	0	1103100	0	728240	0	1288200	0	0	0	0	0	0	2184500	15521000	6399500	17271000	1389200	65379000	0	1410100	0	0	8242300	8585400	2606600	6590000	2515700	4107200	0	0	1129800	2316500	31328000	179340000	101940000	339160000	142500000	8180000	0	0	1904500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32582	0	0	762240	20669000	33666000	40173000	48545000	62659000	69985000	78621000	199930000	304530000	369030000	612170000	429120000	429600000	5554300000	8343100000	6263800000	4276600000	5611000000	2447600000	2520900000	513550000	159800000	93469000	66858000	59351000	9171800	11215000	8303300	11460000	13961000	415280	4626700	3545000	957640	969370	3631100	1566400	2482800	2490400	2457200	862400	28692000	26825000	1734700	7666800	841610	0	977800	403740	909760	0	1913900	0	1260500	3515300	0	1817400	0	434190	185800	5519400	650310	2978500	1631800	3683300	435670	4166900	3335300	718040	12673000	552250	312380	1700800	1855900	3216300	5781500	5712300	0	2741000	0	6109400	0	517220	717330	0	0	0	0	0	0	0	0	0	0	0	1007200	0	0	0	0	13364000	4963400	23533000	2984900	2517400
P32583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29879000	36005000	114310000	257500000	171470000	55769000	75708000	65797000	123820000	0	0	0	27431000	0	0	0	0	0	0	0	0	0	0
P32588	0	0	0	14405000	23751000	73526000	55050000	39786000	181580000	240370000	97938000	81189000	95292000	84445000	64026000	62565000	47559000	55760000	23008000	6891600	31635000	54583000	71306000	432900000	13190000	0	20544000	19001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15717000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32589	0	0	218320	1440400	1284800	10174000	75828000	154700000	296930000	289890000	402350000	609400000	616410000	475770000	465720000	333920000	50219000	125000000	63733000	27147000	24920000	24282000	10061000	2237600	4309000	6491500	0	13106000	14554000	101140000	262510000	820950000	9158300000	13271000000	12676000000	11401000000	7581400000	4974700000	2569100000	591950000	192910000	98647000	60021000	43018000	39599000	23781000	37284000	27942000	9776700	9163100	18773000	6928400	7338500	7812400	2686100	2770600	8651800	7984700	2614700	31294000	2691900	4810800	1460600	7579400	1774100	5735400	3930100	2188500	0	8197000	20333000	1320600	5955700	7889700	957170	1176400	1396500	2240100	5860600	988710	1658600	2100700	1185800	3342100	0	2870200	1344300	568500	489070	0	1941300	0	0	0	0	0	1190800	0	769230	0	0	0	0	0	0	0	708830	465110
P32590	0	0	0	0	0	0	0	4576000	0	0	0	4726500	7043100	7743900	7089200	8116000	0	17002000	10715000	0	0	0	0	0	0	0	0	0	0	33913000	89837000	1898100000	1389400000	56746000	47561000	65395000	98205000	189790000	380340000	93866000	12359000	9809100	0	8248500	9316000	5579600	4549500	12226000	10960000	14623000	5887500	13077000	15369000	0	0	0	0	0	13718000	0	0	3862500	16335000	6452100	0	14115000	0	0	0	10678000	3133000	0	0	0	0	0	0	0	4265700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8474100	0	0	8605700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32598	0	0	0	0	2268500	0	0	0	0	0	0	0	0	0	0	4081700	0	0	0	0	0	1746800	6050300	2236000	43955000	207730000	68648000	45306000	191770000	53384000	41020000	43290000	36320000	0	7847100	7361200	6202800	6265900	5558200	6725900	5757700	4370800	7704900	3280600	6380500	3268800	7403600	3958600	6128100	4865800	5475200	7585200	7270500	5841100	0	0	0	16063000	0	0	0	11678000	0	17684000	13017000	0	0	14208000	0	0	0	0	0	0	0	0	0	0	16618000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32599	0	0	6387500	114310000	49178000	37590000	18762000	57578000	54386000	39457000	79932000	107720000	89097000	61241000	55367000	37791000	11031000	8631300	5317700	12396000	7283900	3414200	0	6588600	2965900	665150000	207020000	870430000	15899000	28192000	11914000	4976600	7892900	0	3201300	0	0	0	0	0	0	0	0	2085600	0	0	0	0	0	0	0	3692800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3689200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7390000	724020000	586390000	107700000	69293000	9624400	45660000	39781000	18779000	15139000	19267000	16669000	26513000	8391200	7936200	2323000	1861300	3633400	7912100	3587300	5915500	6562900	3387100	0	3832800	0	3678300	1546900	3593100	1457300	3376800	0	0	0	0	0	0	0	3745800	0	0	0	2209900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32604	0	0	0	0	0	0	4521600	3091300	4834900	0	0	3335100	0	0	0	0	0	0	8416800	13629000	9256900	10983000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13603000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2833400	0	0	0	0	0	0	0	0	10830000	0	7523400	3748600	11813000	15239000	22460000	89759000	0	241410000	189020000	71848000	122240000	112650000	58271000	27935000	14354000	14190000	0	4086100	0	0	0	0	0	0	0	0	0	0	0	0	0	25466000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32610	0	0	0	0	3504700	2701200	2961400	2773600	0	3038300	3770700	3683500	3105700	3399100	3021600	0	0	0	0	0	2825700	2199100	0	0	0	0	0	3660800	28813000	46051000	4682300	3337400	3143200	2567300	3092300	3582500	1788000	0	4518400	2546300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12476000	29115000	0	12324000	0	12567000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32614	0	0	0	306330000	44886000	12374000	3876200	6688700	4016300	0	0	593460	0	0	765370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2121200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32628	0	0	0	2698000	211720000	120450000	170570000	130470000	77369000	72527000	62400000	47442000	37831000	41705000	67134000	53324000	50249000	63431000	37086000	30725000	88801000	196130000	22414000	24502000	10225000	8288800	0	8917200	6830700	0	12853000	81020000	604610000	16717000	11499000	50194000	77502000	0	16071000	0	0	0	8297700	56685000	63200000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14624000	258540000	36894000	3851500	5272200	218040000	73066000	6243600	24432000	171080000	46306000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2284400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6422700	25876000	7468500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5475400	66603000	75141000	3380400	1754500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4333400	7710200	5465800	0	0	60291000	4905100	0	0	0	0	0	0	0	0	0	0	6012400	5422800	6408900	12770000	22605000	20132000	13243000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9446000	40136000	170740000	31387000	0	0	0	0	28531000	66735000	16331000	6122400	4215600	0	0	0	0	0	0	0	0	0	27311000	52627000	93896000	10914000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32770	0	0	0	0	17892000	3532600	2558900	2459200	0	2618100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32771	0	0	395580000	56181000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9878800	0	0	15495000	20405000	40447000	0	0	0	0	0	7842400	0	0	8267900	9582200	0	0	0	0	0	0	0	0	7330800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32774	0	0	0	0	5076400	0	0	5145900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4639900	4999600	26427000	7427800	10250000	49691000	51863000	35031000	38798000	22323000	7061600	9120200	7071800	5750900	5211500	6704800	4621600	4348500	6731200	5216200	0	4389900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32775	0	0	0	186730000	508450000	67855000	11605000	3308000	2426600	2402100	1694700	808740	688730	440180	0	0	566340	1596400	0	0	711980	0	395280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32776	0	0	0	0	0	1288600	4473700	3294900	28316000	339450000	128440000	3890500	3858300	2577800	5977700	1869600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32783	0	0	0	0	0	0	0	0	0	0	1468600	0	0	0	0	1398300	2858500	6404100	4932400	2714600	5221800	7612600	23838000	28076000	7170500	1677100	0	0	6079000	4178700	14072000	153500000	4578800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32787	0	0	0	6424100	152870000	50177000	67612000	41634000	55610000	55507000	65264000	61823000	33577000	48758000	25691000	19269000	12918000	11570000	12291000	0	4007000	4438200	9672600	0	0	0	0	0	4147700	4426000	8933500	7667100	128580000	120560000	13832000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5814200	3431000	0	0	0	0	0	0	0	0	4201700	0	0	0	0	6951200	4715400	9130900	11328000	58590000	71708000	61973000	30756000	35751000	89782000	448510000	54880000	61775000	3411400	4838800	3989600	0	6309800	8209000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32794	0	0	0	0	0	0	0	4851600	5826000	11788000	10843000	32066000	16485000	11123000	12535000	11417000	42361000	24564000	6680100	0	9027600	8549700	4761700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32832	0	0	0	0	0	1150000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4364300	4138500	12961000	6043300	0	3164200	16894000	12959000	12381000	778850000	77168000	4133900	6594300	5453100	2848600	6981400	0	0	0	0	0	0	0	0	0	0	0	0	0	2786900	0	0	0	0	0	3566700	0	4293200	3189200	0	3280100	0	0	2728400	0	0	2707800	0	0	0	0	0	0	3043200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3312400	0
