uniprot_acc	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108
Q13362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2366700	1613200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q13363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1174800	1643000	3649300	9593800	24130000	23748000	46864000	36276000	35875000	3194300	43165000	33167000	33986000	78580000	96720000	75171000	17721000	14236000	10173000	2857900	24186000	6081800	4722400	3979000	1863300	666660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1903400	1089800	0	0	1519000	0	756670	0	0	0	1182500	0	0	2522200	0	0	1048800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2897100	0	0	0	0	0	802660	560280	0	1234700	3688200	0	7115900	5058400	4368000	3165600
Q13404	0	0	0	0	0	0	0	0	0	0	0	0	0	38137000	238520000	63528000	218230000	68464000	56868000	10819000	53282000	39051000	30683000	14605000	4915300	6345200	3126600	3225900	1790700	1298200	0	0	0	5486100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12409000	0	0	0	0	0	0	0	0	0	0	0	0	0	11577000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q13405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4648000	3273000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2251200	0	0	0	0	0	37278000	0	0	7186000	22176000	6904000	0	9780300	0	5199500	0	0	0	20741000	5424800	5199800	5803100	0	0	5420000	6345200	8619300	8582100	8885000	13650000
Q13409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8103300	45430000	23374000	6119100	0	7135800	4268600	8829300	15047000	21043000	25303000	50272000	0	51461000	194870000	34098000	4716800	10974000	6742100	10864000	0	21159000	70377000	7360600	4129600	14530000	0	9462300	12754000	13213000	21162000	9741800	8152000	22692000	9500400	50068000	0	13061000	11112000	0	14093000	11711000	13603000	11431000	10924000	0	14133000	0	0	0	12510000	10201000	9185400	7533400	0	4218100	0	0	0	0	0	0
Q13418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	452680	603650	0	8383600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q13426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2830400	2571300	0	9279000	0	3328600	2064100	2669100	0	1736600	0	1970200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1930700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q13428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7432900	6762000	1293500	0	0	0	0	0	0	0	0	0	0	693100	0	0	0	762410	7572900	25791000	1124200	1994800	1612300	0	3105700	4166100	0	0	5170500	0	2996900	0	3989800	1332200	3415000	2943400	0	4466400	3191400	0	2920500	7989500	5126000	3981800	17224000	6737700	13740000	28754000	80903000	79897000	180600000	175490000	0	218070000	266230000	53392000	10530000	27448000	19164000	23246000	32255000	28135000	17882000	19588000	22777000	24585000	16250000	83157000	0	349820000	205380000	0	57367000	36511000	41408000	88628000	112260000	0	40481000	0	0	0	19521000	31045000	23949000	11989000	17553000	6181400	0	0	0	0	0	0
Q13435	0	0	0	0	0	0	0	0	0	0	0	110060	103160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238680	0	775180	0	0	1426900	1235400	0	0	0	0	324380	0	426500	807920	399600	935770	1488900	2364000	1667800	0	51787000	1653200000	910010000	64519000	34093000	86619000	318340000	1549000	59635000	23628000	6301100	3288500	4384800	0	3134900	1674500	1929100	3123200	2956200	2510500	3626100	821080	1386000	0	1971500	1852300	0	1730800	1700600	666070	1451100	687270	0	876730	0	0	0	724390	839440	411000	1024900	0	584500	0	0	0	0	0	0
Q13439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6686500	0	3086100	1862600	1763400	0	0	1547100	1217100	1373100	1490800	1334100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q13442	0	0	0	0	0	17041	0	0	0	0	0	0	20910	0	0	0	0	0	0	0	0	0	0	12946	0	0	0	0	0	0	0	0	11888	0	14190	110420	0	0	17105	31363	36792	0	17145	13620	64389	49671	21116	963590	30627000	1907100000	441040	97141	171790	30463	24856	0	0	13306	0	19824	0	0	0	0	0	33137	0	44914	0	0	0	0	0	0	0	0	0	0	0	0	61078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q13451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173330000	101790000	1481600	399160	0	0	1352400	0	421450	0	0	0	485110	0	0	0	0	0	0	0	0	345220	0	0	0	0	0	0	654420	639210	0	0	0	720310	0	0	0	0	0	0	0	972200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q13464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1094900	0	0	0	0	0	6958100	37818000	0	9273000	8689400	8683400	0	0	4061500	2959600	2497600	3087700	2413800	0	3902200	0	0	0	0	0	0	0	0	0	2390200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q13485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100580	141360	0	0	0	470100	114030	253820	0	144390	281220	280240	121450	0	0	0	0	341830	139060	0	748420	57279000	13071000	289520	581710	0	0	0	0	0	0	0	0	0	0	0	0	649770	0	0	0	0	0	0	0	0	0	0	0	0	623360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q13492	0	0	0	0	0	362100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366740	854160	14727000	136150000	1264100	0	1109600	1360900	2338600	0	1024000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q13496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325210	0	505730	394280	1455200	1981700	0	0	0	0	0	0	0	0	630520	0	0	0	0	0	0	0	690990	626610	0	0	0	0	0	0	0	0	0	0	0	1634000	0	0	0	0	0	0	0	1545000	0	0	0	1535400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q13501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	913300	1448300	2312700	3406200	4882300	5624000	0	6537300	15384000	8407300	8733500	14174000	15205000	17673000	0	39929000	24911000	38586000	25246000	39811000	0	73342000	45471000	50545000	97171000	78756000	81378000	102630000	133720000	77468000	0	115890000	218270000	0	70964000	71323000	53397000	113250000	81727000	0	65054000	0	0	0	56481000	45956000	43126000	42116000	0	10901000	4776000	0	0	0	0	0
Q13509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3314700	0	0	0	0	0	0	0	0	0	2034000	2819200	4635100	5547200	43467000	0	151180000	0	41394000	39902000	23526000	0	29126000	45248000	27353000	4681500	35338000	23009000	5918300	0	3448300	0	30046000	18157000	0	25870000	41146000	54685000	7123700	20979000	0	49044000	0	0	0	14329000	38659000	17197000	64562000	0	13593000	0	0	0	0	0	0
Q13510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4008900	0	0	0	4483100	0	5462900	0	3734800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q13526	0	0	0	0	0	0	0	281280	1059300	0	193820	4264900	21085000	3500700	73507000	2324700	1031100	744510	241470	0	0	536040	0	196100	177060	141380	323970	0	0	0	0	0	871220	0	0	0	0	0	0	0	0	0	0	485550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	476890	0	0	0	0	0	0	0	0	0	0	0	0	590210	372890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q13541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1197800	732760	0	0	0	3680000	0	1745100	1016300	0	0	2479600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q13542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1173300	0	0	0	0	0	3000300	0	917620	3665600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q13546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	603040	0	525620	0	92481	0	0	99338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q13547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3323600	5080200	4938200	0	0	0	6363300	0	8516600	8005500	7567700	12348000	8575100	0	10296000	0	12728000	0	13298000	0	0	0	10519000	0	10212000	9369100	0	0	0	0	8647500	0	0	0	0	9230600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q13557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	861410	8010300	3270900	1462900	15225000	3603100	2163500	825380	740510	737390	0	1238700	1181800	1428100	1769900	1220800	448350	3022100	1039000	0	3608400	5390800	1207500	1663500	2332900	1846400	0	0	0	2998200	6053500	0	5129200	4172500	6080700	2702400	0	5589600	6506500	16075000	33061000	81286000	68301000	100910000	9470800	43500000	3667400	127550000	53145000	64532000	71125000	94716000	0	78024000	0	25502000	22187000	42754000	0	18157000	22616000	17426000	4315900	21031000	11587000	6662300	7026700	0	0	10272000	9438200	0	9148500	28067000	16828000	12970000	6974200	0	43388000	0	0	0	8921500	17817000	18450000	23046000	12466000	70021000	8397200	0	0	0	0	0
Q13561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	938680	0	0	0	0	0	0	0	0	0	0	0	0	0	644130	0	0	0	0	0	880850	0	0	0	0	0	0	0	0	0	4985000	0	7314300	9320900	670060	63596000	0	41571000	26590000	19934000	8542800	6839200	7679700	80549000	21140000	824400000	249120000	136930000	74162000	71219000	60167000	49567000	0	55399000	16094000	49347000	14329000	44868000	0	30676000	9437600	12802000	24426000	16527000	18931000	16631000	23062000	8919100	0	10732000	5096300	0	10885000	15816000	12637000	9531300	11986000	0	10660000	0	0	0	11890000	9095400	10347000	7977300	0	9849000	0	0	0	0	0	0
Q13564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	520960	0	0	0	0	0	0	0	0	0	0	0	1237000	0	43499000	0	19101000	33825000	161940000	5681300	0	13941000	6050800	3684000	4237500	4222200	1857200	2389900	0	0	0	2692100	0	0	4968000	1453600	0	1640200	0	1514800	0	0	0	0	4023500	4413100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1653800	0	0	0	0	0	0	0	0
Q13573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98182	0	0	0	0	0	0	0	0	1958700	0	8395700	961850	0	0	0	0	0	0	0	236880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	469260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q13596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	739040	861770	0	0	0	1840900	1505700	0	19742000	3645600	6986200	26591000	0	4061000	3909200	4339800	3638900	3691500	2667500	2382900	0	0	0	0	1776600	0	0	0	0	0	0	0	0	1396900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2716700	0	0	0	0	0	0
Q13601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1105400	0	0	979490	0	25393000	123360000	8857300	0	3315100	1292800	1711800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q13613	0	0	0	0	0	0	0	0	0	0	0	0	1436600	0	3305400	6731200	2991600	862380	660920	601840	628270	942960	546010	979980	0	456830	0	0	482690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1109600	0	1782400	0	0	0	0	0	0	0	0	1279600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q13614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145940	0	0	384060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q13616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7541600	1337700	0	1385000	0	3775700	0	0	0	0	0	0	0	0	1020800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q13619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	582570	351690	321800	0	0	0	0	2043400	1030900	0	1456600	2819500	1473400	0	0	0	0	0	992050	0	0	430730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q13620	0	0	0	0	0	0	0	0	0	0	0	0	1030300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8354700	3510600	1920800	2318900	1267300	2502200	0	0	5198700	17637000	16723000	0	9131300	13991000	12100000	4319100	0	3155000	2178400	1938000	3946900	2833200	0	0	0	0	0	2850700	0	0	0	2567400	0	4541000	0	2430700	0	3096700	0	0	3080400	0	0	0	0	0	0	0	0	2803100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108700	0	0	0	0	0	0	0	0
Q13630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7832600	55086000	4374100	1159800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6785600	0	0	0	0	0
Q13642	0	0	0	0	0	0	0	319240	0	0	0	1595000	5967100	1265700	2576500	2200800	4136400	2222600	2304300	2211700	6182100	27062000	42649000	10578000	13661000	13773000	9151500	10559000	16633000	14874000	8041800	3518800	6539800	0	7259700	9831200	5305800	3674300	2672900	1969500	0	0	5253000	0	520840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1102000	0	0	1425200	0	1276300	0	1224400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2842400	0	0	0	0	0	0	0	0	2743100	4499600	12911000	7517400	7150300	3876300	6331400
Q13685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4185200	0	17076000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2537000	0	0	0	0	0	0
Q13748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1398100	1331700	2300100	0	618030	1289500	0	0	0	1899200	3294100	8598000	7349800	29915000	0	10551000	1644500	31071000	82228000	26382000	14825000	52222000	80405000	28956000	11105000	47787000	43844000	23637000	3876400	2876100	0	4348700	0	0	23968000	5062900	177380000	0	0	0	97937000	0	0	0	0	48641000	10401000	128980000	0	36723000	0	0	0	0	0	0
Q13765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1931900	1741700	0	0	1310100	3285700	3109600	4555600	9011600	112840000	61339000	0	230490000	166890000	310560000	293230000	225680000	668550000	323640000	74189000	154450000	111750000	84596000	126660000	81313000	118430000	81824000	45843000	21630000	53711000	37409000	43155000	43201000	38604000	36668000	0	38382000	45134000	0	53679000	40450000	34323000	42536000	77523000	0	28421000	0	0	0	44692000	31883000	20131000	26749000	0	23290000	0	0	0	0	0	0
Q13796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2193800	344550	0	0	0	0	0	0	426030	0	0	0	0	0	0	0	0	0	0	0	0	376520	0	0	0	0	0	0	0	0	0	0	0	0	1596800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q13813	0	0	3221000	0	0	0	0	0	0	676630	58623	23021	0	0	63967	51582	98311	0	0	680120	388160	24614	45873	76551	23088	55140	0	36038	47975	409190	538930	622050	40930	234210	42467	84901	101110	276830	0	85977	344050	2145500	479060	201920	1001600	512930	8972900	9311200	3223200	1073100	535140	3440200000	2693900000	1239600000	391610000	206390000	86833000	53166000	3124900	31577000	10961000	20010000	7450400	22412000	14496000	11233000	0	14990000	530200	12243000	11224000	8111800	0	16980000	13111000	2991300	3608900	12986000	11237000	8925600	663380	3088600	0	1694400	6066000	0	1872100	702320	8044500	1593100	1729600	0	13407000	0	0	0	4621100	17527000	12591000	20681000	0	21154000	356470	0	0	0	0	0
Q13838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1206400	2878900	4444000	227850000	9699000	328750000	35618000	47714000	18713000	15225000	7672900	10675000	0	2556900	0	6630700	7602700	14552000	8444200	10773000	0	9533800	0	13871000	25528000	15640000	0	14744000	29292000	13243000	2916600	17618000	15325000	11406000	5667600	2317800	0	6618000	3653800	0	22824000	29282000	61146000	4639400	4046800	0	59292000	0	0	0	7683700	44268000	27056000	59388000	0	21078000	0	0	0	0	0	0
Q13867	0	0	0	0	0	0	0	122180	0	0	0	0	0	0	0	0	1076400	0	227480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246850000	1990900	0	0	0	307920	0	0	0	701790	232150	0	0	0	0	299880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	764500	0	0	0	0	0	1299100	0	0	0	0	0
Q13888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1994200	0	2223400	0	0	0	0	1703400	2606200	13353000	3334000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q13895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2292300	4024200	4313200	0	39016000	6924000	6760600	5032300	7106700	3976000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q13907	0	0	0	0	0	545070	0	1924700	0	0	569510	238490	224990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q13951	0	0	0	0	0	0	0	56371000	20262000	613880	5206000	7005600	7335700	555770	2341300	679850	392800	406470	291500	0	0	372230	0	554820	322100	620160	10074000	801940	576100	531940	0	0	241610	0	276690	0	0	440140	522520	1247400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	822310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	930720	0	0	2142100	0	0	2342300	0	0
Q14008	0	0	0	0	0	0	0	455910	0	0	0	0	204130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238140	832840	0	0	374400	0	215220	605850	818630	0	351880	67543000	311100000	1022600	962750000	34322000	3192600	1069200	747330	3243900	3150300	2895600	3138000	3246900	2630000	3144300	0	22747000	2788200	6904400	3410400	14638000	5329200	3841400	0	6346600	608940	5934200	3001200	3712000	0	4380800	2136200	783230	1035700	2392800	1446700	729910	733570	688260	2001000	4522900	1168900	0	503910	529060	2750100	534810	510170	0	2350100	0	0	0	0	2198200	1993700	2846000	0	939290	0	0	0	0	0	0
Q14011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256360	287600	480910	0	0	0	0	0	0	0	0	0	2665400	0	0	0	0	0	0	0	0	0	0	0	0	2421100	16829000	4427800	318930000	8686700	448650	14041000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q14019	0	0	0	0	0	0	0	5844500	1268400	0	0	271950	46042000	151630000	68721000	5449000	10773000	1743800	3631400	2320000	6564000	1370600	1217800	631780	665570	625080	1526500	676410	1271900	685780	0	0	0	0	0	0	1496500	12624000	1242700	0	0	0	0	0	0	0	0	372120	0	0	0	0	1652400	0	1505600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1008100	3078000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q14031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379920	0	0	0	0	0	0	0	0	0	0	334440	389370	0	0	4603000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q14061	0	0	0	0	0	0	0	8668300	2573700	0	0	1963700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1059400	0	0	0	0	0	0	6097300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
