uniprot_acc	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
Q8WUI4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3046300	7880900	12314000	2626700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8WUM0	3223300	4635300	4573500	4162300	3361100	483730	2978500	3896100	8259200	27696000	69327000	22625000	5463600	1931900	0	759500	0	0	364410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8WUM4	4511400	2384300	1951100	1666000	880300	2245000	6153500	0	310890	0	378980	0	0	454330	0	0	0	0	524300	1295600	2978100	13700000	30803000	211160000	144890000	34872000	10876000	3201400	1851700	552390	0	0	0	0	215830	0	0	0	0	0
Q8WUR7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4470100	19639000	5042600	0	0	0	0	0	0	0
Q8WUX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6850800	38302000	53946000	12759000	5765600	7240400	0	0	0	0	0
Q8WUX9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4285600	2687400	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8WVB6	0	0	0	0	0	0	0	0	826180	0	0	0	0	1093800	0	1579400	4020300	4147700	2163400	1559000	1810200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8WVC0	0	0	0	0	0	0	0	1670300	2271700	7471600	11345000	7024300	7718400	6423300	2972900	3809300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8WVJ2	0	0	0	0	0	0	0	494310	467580	0	0	0	0	0	0	0	0	0	0	1791800	0	0	0	0	0	0	0	0	782980	26718000	59117000	45557000	18311000	2454100	2104400	0	0	0	0	0
Q8WVM7	1347800	3307400	3392900	9600600	7959800	6077500	5649300	4662800	4655200	6474200	10776000	30385000	22814000	5972000	571790	0	0	0	0	0	0	908190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8WVM8	27320000	29899000	13429000	2086800	2257300	1777800	0	627990	784280	662320	365770	909020	527920	786660	0	298800	582790	1070400	939230	1342400	1788000	1867800	1132000	394060	1350900	5829500	6516700	5797200	573750	0	0	0	0	0	0	0	0	0	0	2585400
Q8WVQ1	2572300	2323900	2450200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8WVV9	0	0	1990800	2434800	2622700	2931100	3331600	3340700	4711900	2877200	2396000	2131300	2020500	2370200	0	0	0	1878800	0	0	0	1305700	0	2646500	5254200	7404800	0	0	1356000	1432500	1832200	0	0	0	0	0	0	0	0	0
Q8WVX9	9927000	13308000	6029700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8WVY7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4864500	21696000	17721000	7457800	2796400	1730700	1213700	0	0	0	0	0	0
Q8WW01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3665800	3674500	0	0	0	0	0	0	0	0	2779800	7551000	4738000	2538300	0	0	0	0	0	0	0	0
Q8WW12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1453900	1418200	3848400	16941000	40923000	23038000	18441000	19378000	19791000	16842000	8903800	6996400	0	0	0	0	0	0
Q8WW59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1515200	5910900	48232000	31139000	11891000	4549200	0	0	0	0	0	0
Q8WWM7	3272600	3275500	0	0	0	0	0	0	0	0	0	0	1648400	2589800	7137000	16197000	42247000	13969000	31013000	26796000	20466000	41904000	37668000	18090000	3767300	821150	0	1263200	1346000	6664500	1546200	2030600	2568300	2859000	1683300	0	0	0	0	0
Q8WWX9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4522600	12999000	6314000	4912500	0	0	0	0	0	0
Q8WWY3	0	1701900	2337900	8353700	7975400	7238900	6450300	4238500	4764900	4576900	6591800	8872600	8964800	5731400	2092100	1882300	0	0	1721000	1908500	1817100	2154100	0	0	0	0	0	0	0	0	0	4028900	0	0	0	0	0	0	0	0
Q8WX92	0	0	2554700	0	3529000	6215800	0	0	0	3716200	0	3488900	2627200	6734000	7792400	7397300	11838000	15505000	15212000	16812000	6211900	1764800	0	917230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8WX93	0	661990	0	0	0	468560	0	0	0	0	0	0	0	0	0	2146600	5620400	35541000	68698000	47909000	26179000	20602000	12160000	12082000	7688200	3499300	1978400	2079300	2592000	0	0	0	479950	964680	0	0	0	0	0	0
Q8WXA3	0	0	0	0	0	0	0	2139300	0	0	0	0	0	3843200	2052200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8WXA9	0	0	0	0	0	0	0	0	0	0	0	0	0	712190	1326800	3934700	10046000	5063300	4793500	3896400	2224500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8WXC6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6639200	14630000	16826000	10947000	5727300	3694800	6266800	10137000	5326300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8WXF0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1059600	1789900	1159600	0	0	0	0	0	0	0	0	0	0	0	0	1311500	0	0	0	0	0	0	0
Q8WXF1	2582100	2019000	4138000	2002200	6059600	10214000	3747200	5080100	3711400	2921400	2703400	3998900	5436200	6757400	4230900	5719200	18585000	52880000	109850000	102280000	30923000	22475000	9879400	0	0	0	0	0	379900	2212400	13470000	18571000	10786000	2536200	859120	0	0	2207500	4918300	3619600
Q8WXF7	1679500	2825800	2155000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8WXH0	0	0	1197300	1313900	1665900	1424800	2346400	1340800	0	0	877820	0	833780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8WXI9	0	0	2288800	5809500	7099300	7016600	5289100	5902400	8025200	12092000	21975000	22453000	32067000	32399000	13007000	8122900	7388900	5475400	1966100	0	0	0	0	0	0	0	2276000	2065800	0	4093900	2246700	1894500	4120400	1347000	0	0	0	0	0	0
Q8WXX5	0	1561200	1208900	3439100	4146600	4924600	2836400	4603900	2124300	1491400	1674700	1126300	0	0	0	0	0	0	0	1146900	0	0	0	0	0	1391800	0	6373800	6348800	4478000	3372300	3546200	6897300	7579200	10163000	11759000	7379900	12331000	9755000	14535000
Q8WY22	0	1739000	1387200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8WYA6	0	0	830750	0	0	0	0	0	0	0	0	0	0	0	0	0	1701200	0	964370	3763400	6065500	15302000	28011000	19509000	8118200	1901100	1107100	0	357410	424530	0	648370	0	1093900	965300	0	0	0	0	0
Q8WYP3	5109200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5800400	7974600	12664000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8WZ42	30136000	0	0	0	10377000	0	11196000	6905900	7659300	8677300	7376000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5099300	0	0	0	0	0	0
Q8WZ82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14665000	27260000	22899000	7091700	0	0	0	0	0	0	0
Q8WZA0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2905100	4876300	5589200	30819000	59966000	21491000	9915100	3267600	0	0	0	0	0	0	0
Q8WZA9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5923600	9399100	4642500	0	0	0	0	0	0	0	0	0	0	0	0	0
Q92466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2350800	6246300	0	0	2860100	1418500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q92499	10188000	8887100	8928200	12578000	28270000	24331000	30832000	29699000	28287000	19135000	17300000	18279000	18931000	17684000	15132000	16098000	20291000	27605000	49065000	62839000	153550000	210590000	122990000	50931000	24750000	46922000	24344000	18250000	20565000	12592000	11057000	17206000	17939000	26709000	45648000	32207000	71189000	38029000	37502000	58958000
Q92520	5112300	3688000	3024100	1858600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q92522	1630200	7333000	12088000	43169000	47050000	33491000	57435000	41884000	17708000	9847600	4834300	2623900	1054600	542270	124450	0	0	417560	530130	932280	1272800	503900	289030	0	0	0	0	0	0	0	0	0	593690	601540	619680	0	0	0	0	0
Q92538	2964300	5932100	13176000	7119300	6052900	2682500	2205500	2791400	4554300	7335400	42238000	121630000	72285000	18848000	3997000	1285600	421030	221910	326950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	527180	0	0	0	0	0	0
Q92544	7327000	6267900	4496200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q92552	0	947680	0	1551700	955010	0	1186800	2864400	10557000	12512000	9848000	2698800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q92558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4980800	8232400	4767700	3573700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q92572	0	0	0	0	0	0	0	0	0	0	736870	1544100	2683500	5425400	9437300	15438000	13492000	4449800	1803200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q92574	0	0	0	0	0	0	0	0	729520	1209500	1363100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q92575	2510100	3184700	3232600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q92576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	536720	0	822340	1289200	2904200	2842500	1152500	734950	627900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q92597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1579600	5164000	19105000	4372000	5204800	4224700	3130100	0	0	0	0	0	0	0	0	0
Q92598	1137800	5422100	627280	60692	107200	1169500	83922	0	0	0	0	59370	125680	589430	760910	10090000	38839000	99155000	369530000	838610000	887500000	261390000	53641000	7250000	2886300	462210	356070	355970	133710	344980	193820	165660	47785	263590	123520	0	2141000	0	233580	304530
Q92599	0	0	0	0	0	0	0	0	3860300	10496000	42559000	26613000	14772000	14449000	12780000	4830500	1581700	1600300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q92600	0	0	0	0	0	0	0	2052400	4689600	4440400	3830000	4415300	3894400	2796900	1824900	1310900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1830700	0	0	0	0	0	0
Q92609	0	0	0	0	0	0	0	0	0	0	0	0	0	796580	0	0	1727700	4848400	14814000	6243000	2889500	1225700	0	0	1757000	0	1597900	1625800	0	0	0	0	0	0	0	0	0	0	0	0
Q92614	0	0	0	1229600	2201200	8177800	12628000	3635800	1829200	1753900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q92616	9078800	10817000	34290000	28807000	36064000	21566000	28592000	24785000	24913000	17065000	20963000	24712000	35416000	60353000	119970000	246510000	398590000	284830000	167120000	43367000	15269000	7540000	2379500	694650	1102400	0	0	0	0	0	0	0	270730	146830	896930	0	2033100	0	0	854610
Q92620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5171500	7360300	8878700	3891600	3654700	4598100	0	0	0	0	2045200	0	0	0	0	0	0	10096000	0	0	0
Q92621	7689600	11907000	5814700	1597200	0	0	0	0	0	0	0	0	232240	0	0	546320	1669100	14943000	50327000	25232000	2077000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3111500
Q92625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4658000	14718000	9533200	2589100	1910100	1672400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q92643	3270800	2195600	2096100	1146400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q92665	0	0	0	1578600	2320500	1437800	1329900	3141900	8499700	12642000	8954900	4644800	1228300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1647200	0	1156500	0	0	0	0	0	0	0	0
Q92667	0	0	0	0	0	5920600	6330000	4842400	2980000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q92688	4778900	2893000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2328800	6633300	11607000	12476000	3494000	1896800	0	0	0	0	0	0	0	0	0	0	2359500	0	0	0	0	0	0
Q92696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2672300	4610500	11463000	4414700	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q92733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	434580	584520	1535500	3014700	13095000	7320800	3816500	2465500	1518800	0	0	0	0	0	454950	0	0	0	0	0	0	0	0	0
Q92734	0	0	0	0	0	0	0	0	0	866470	4697400	16739000	63346000	159730000	120840000	41259000	9812100	5143200	3000400	0	0	0	0	0	0	0	2582400	0	0	0	0	0	0	0	0	0	0	0	0	0
Q92747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2794500	8147600	3122600	2012700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q92769	9912300	3411400	4613600	15147000	15431000	16597000	13683000	14537000	17830000	26857000	25144000	26714000	52086000	65125000	38684000	22440000	25776000	21142000	18298000	8831600	6258300	2657800	2433200	0	0	0	0	0	0	0	0	1250600	0	0	3690600	0	0	0	0	0
Q92783	1726900	2427100	1245100	0	0	0	0	0	0	0	0	322720	583130	3555900	14521000	67575000	66784000	33239000	13942000	4687700	2542900	0	0	0	0	0	803700	550050	0	0	1096200	882340	0	0	1762800	0	0	0	0	0
Q92785	1142400	1355600	2843600	3128200	4706400	7264400	7667300	8165400	9568500	10095000	6459900	5034600	2989200	1179000	0	0	0	0	0	0	0	0	0	630650	0	3721400	2304600	0	1629400	0	0	778550	1187500	1397500	1617600	0	3135500	3451600	0	0
Q92791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	919210	3091100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q92793	0	0	0	995510	0	0	0	0	816740	0	0	840600	1187300	1772700	1086500	1331800	975270	0	622960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q92797	4750700	7554800	21293000	40815000	38872000	31306000	19414000	9032600	10785000	8326700	7947700	7943100	25544000	30896000	13931000	3907400	2240500	2896000	8156600	2557000	854530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q92804	7487500	3092700	1320900	0	0	0	0	2868800	3929800	3431400	6726200	7910300	4101300	3391500	8119500	8960500	3752700	10171000	5130700	5580800	5293600	0	0	13130000	31948000	84619000	72865000	34806000	25029000	15944000	11170000	9227300	15637000	17358000	21453000	9214400	0	0	0	16618000
Q92841	8031000	7495300	16796000	28272000	22559000	17617000	24506000	27654000	21329000	14310000	13322000	12124000	11721000	10824000	6974600	6768600	6007400	3648300	5830400	7160700	6084700	8181300	10282000	23341000	19811000	10062000	5935300	12835000	9759400	10032000	9818500	10586000	12581000	16047000	27278000	30980000	25823000	26178000	13425000	19591000
Q92844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	908150	292510	287380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q92845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1512700	6015400	13607000	4641800	2267700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q92871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4142300	7146900	2434500	1725600	0	0	0	0	0	0	0	0	0
Q92878	1754400	2214900	884070	0	636450	5920900	48261000	93015000	81310000	19213000	5141900	1196200	601110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3022500
Q92879	0	0	2618700	5714200	5202900	1980800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3397900	0	0	0	0	2892900	3554800	0	1714200	0	0	0	0
Q92882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29873000	13435000	4223100	2397300	0	0	0	0	0	0	0	0
Q92888	0	780190	1225800	1028900	1035000	1256500	1032700	0	0	783470	953980	674790	729050	0	1238800	3849500	19053000	19419000	5447400	1995500	1510800	0	0	0	0	0	0	0	2686800	1676400	2882900	0	0	0	0	0	0	0	0	0
Q92890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2460200	4057600	1419500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q92896	5048400	3286100	4125400	2173300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q92900	3414700	4253300	8181600	17802000	23515000	12611000	8245700	6098200	5873700	3261700	1330300	1835700	0	2402700	0	0	2722800	5840600	10383000	18717000	24100000	23461000	18820000	7012900	1974400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q92902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	636770	892110	374310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q92905	0	0	0	0	0	786520	0	0	0	0	0	0	388270	2252400	4844900	41616000	96414000	156140000	77441000	11509000	726010	0	0	0	0	0	0	0	625400	1757300	822250	0	0	0	0	0	0	0	0	0
Q92917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2074900	9307600	12339000	9889200	8896600	6585900	3121900	0	4749800	2628300	0	0	4346200	0	0	0	0	0	0	0	0	0
Q92922	1592600	3040300	6168100	16953000	15930000	13785000	17947000	24629000	37195000	38514000	59383000	75092000	133390000	76562000	18537000	4611300	3670700	3501300	3813500	3252700	588710	1806300	580540	338930	294400	604830	393120	362100	3591900	6760200	9239100	3541700	2164900	2593400	1137100	696920	0	0	0	0
Q92925	2499800	2937300	4510700	11024000	13251000	10942000	8204400	7581200	9552400	22809000	18165000	23937000	26171000	8217200	1915900	160070	297220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q92945	10651000	7127500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1137200	4302600	10768000	25243000	49696000	108900000	141850000	48179000	32508000	25639000	14135000	7492200	7086200	8425700	8945700	5246800	3930300	6918100	0	0	0	0	0
Q92947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5937100	5159600	4069400	0	0	0	0	0	0	0	0	0
Q92973	7795300	9215800	9516500	4459000	4413800	0	897540	0	4308300	1146600	1644200	3142300	3648400	1830900	0	1128600	1642800	1671000	3624400	10139000	20972000	28974000	121210000	122640000	20954000	12436000	1144200	0	0	0	0	0	0	0	0	0	0	0	0	0
Q92974	1422700	1638600	2122200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1157100	2045300	1830200	0	0	0	0	0	0	0	0	0	0	0	1892700	1266900	0	2213100	0	0	0	0	0
Q92990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	560520	1275400	2297000	6576200	14017000	9083300	1563600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q92995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4780500	5959100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q93008	536450	264490	342400	114220	144010	158950	197600	100580	176960	478690	598420	3190800	29071000	67339000	108450000	197320000	257120000	75339000	17427000	1170900	0	0	0	0	0	0	79824	0	0	0	74144	333690	0	0	0	0	0	0	0	0
Q93009	610160	2349800	2172900	2753200	1918700	5360600	834000	378810	502000	225520	268650	77118	269220	1041000	1570400	5054400	16328000	85702000	261940000	359570000	245950000	69046000	11126000	492410	262030	206850	422380	0	61414	0	236340	182020	130240	87473	155240	0	1482500	1021600	0	315050
Q93034	0	0	593470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	794140	3008000	5180200	29377000	28385000	7748500	1686100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q93052	0	0	0	0	0	0	0	0	0	0	0	0	0	1512400	1486800	0	0	0	0	1511600	1248700	2959400	25351000	13688000	2019000	0	1688200	0	0	0	0	0	0	0	0	0	0	0	0	0
Q93074	0	0	0	1074700	1640200	1720900	2593400	2132600	1340000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q93077	1159400000	524790000	229960000	211220000	420060000	328760000	84798000	38743000	20888000	25565000	33864000	40776000	47988000	47976000	29809000	39553000	30530000	53560000	41628000	40520000	42602000	45208000	25959000	13172000	3866400	0	0	7030400	4849900	8758300	16193000	36795000	23525000	32456000	60450000	29219000	12043000	22499000	0	152540000
Q93079	1304500000	696260000	566760000	117420000	533040000	199240000	61530000	122800000	44122000	85381000	92389000	153010000	100740000	72333000	107550000	36754000	42515000	80764000	19369000	11837000	12524000	2182200	0	9467100	12397000	0	0	0	0	0	5541000	23038000	29141000	63179000	44915000	0	0	0	0	0
Q93100	0	0	0	0	0	0	0	0	0	1656100	6045200	7507300	3709200	2302700	0	0	0	0	0	1147400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q969G3	1292600	0	2783800	6204300	7112200	5823600	7699500	11911000	12109000	22974000	20569000	42127000	54572000	20863000	3835700	2062000	1308700	0	938570	594530	1041500	387260	0	0	0	0	0	0	0	0	0	0	0	0	3098100	0	0	0	0	0
Q969G6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3387500	2550900	8509600	84261000	149090000	62183000	15998000	0	0	0	0	0
Q969H8	6430900	3825800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1461300	4332600	12321000	99585000	236540000	163660000	84970000	13766000	0	0	0	0
Q969S3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1183300	1395300	13312000	13983000	3367600	2061900	1524600	0	0	0	0	0	0	0	0	0	0	0
Q969S9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1056400	2973400	1928300	855130	0	0	0	0	0	0	0	0	0	0	0	0
Q969T4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	816770	4270300	8983400	4009100	1450900	1643900	0	0	0	0	0	0	0	0	0
Q969T9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9660300	9083000	5619800	6363000	7253200	0	0	0	0	0	0
Q969U7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2730900	5800800	8544200	5673500	5288100	0	0	0	0	0	0	0	0	2712400	0	0	0	0	0	0	0	0	0
Q969V3	7523400	6997100	3695500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q969X5	2329200	0	1744700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q969Z0	2423100	0	1303100	1288300	1947300	2041200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2024400	0	2349400	6684700	15367000	6952300	2045100	1120600	0	0	0	898510	0	0	0	0	0	0	0
Q96A33	45127000	30838000	21316000	8993700	5190700	1494100	560990	0	0	489780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96A49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2421600	6818700	17598000	12850000	2884800	1426200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96A65	0	491530	399790	477010	481730	566940	0	224610	1070800	17209000	50878000	34904000	4425200	959500	306690	0	272350	145670	308320	485760	529530	0	440670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96A72	22243000	17435000	42245000	27148000	17747000	7597300	3488900	3573300	2588700	1785800	2063800	2243800	2572700	3248700	461430	1285700	2288400	2154800	0	1986300	868450	1570700	1066500	5538400	6612200	8411800	32049000	187060000	252740000	103920000	31299000	7561600	10512000	8615000	2146200	0	0	2196000	0	0
Q96AB3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4424500	3281800	2713900	0	0	0	0	0	0	0	0	0	0
Q96AC1	1348400	441000	1044300	506670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	615100	968180	1451500	8591400	44204000	114770000	41975000	4740700	1242500	0	0	0	0	0	0	0	0	0	0	0
Q96AE4	13351000	4355400	1899300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525350	1449200	5569400	10206000	10271000	9430200	117690000	304830000	107230000	49967000	31069000	16788000	14138000	14074000	14589000	11436000	9320700	9799800	0	7091900	5434400	2929800	15955000
Q96AG4	230800000	143170000	105860000	29166000	9448100	3161700	0	730420	289460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	932280	0	0	1561100	1498000	3372400	644620	951830	0	425160	483170	1121000	0	0	0	0	916990
Q96AJ9	0	1605100	3819400	1700400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96AK3	2097600	1643500	4800200	6208700	2552200	1914000	1736900	1772300	1931300	1456800	1526400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96AQ6	3972600	3054300	3335500	2603800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
